source,target,YearMonth,year,month,distance,total_departure_delay_minutes,avg_departure_delay_minutes,count_delayed_departure_services,total_delay_minutes,avg_delay_minutes,count_delayed_services,count_delayed_services_3min,total_services,monthly_true_total_services,monthly_pure_delay_count,monthly_cancellation_count,ratio_departure_delayed,ratio_arrival_delayed,ratio_arrival_delayed_3min,count_platform_changes,last_active_volume,months_since_last_service,decayed_edge_weight,is_new_or_stale_route,src_degree,src_w_deg_inbound,src_w_deg_outbound,src_w_deg_total,src_avg_distance_total,src_avg_distance_in,src_avg_distance_out,tgt_degree,tgt_avg_distance_total,tgt_avg_distance_in,tgt_avg_distance_out,tgt_w_deg_inbound,tgt_w_deg_outbound,tgt_w_deg_total,common_neighbors,jaccard_coefficient,preferential_attachment,adamic_adar_index,resource_allocation_index,src_avg_temperature_2m,src_avg_rain,src_avg_snowfall,src_avg_snow_depth,src_avg_wind_speed_10m,src_avg_wind_gusts_10m,src_avg_soil_temperature,tgt_avg_temperature_2m,tgt_avg_rain,tgt_avg_snowfall,tgt_avg_snow_depth,tgt_avg_wind_speed_10m,tgt_avg_wind_gusts_10m,tgt_avg_soil_temperature,total_holidays,holiday_density_ratio,weekend_days,working_days,global_median,target_binary,target_absolute,target_threshold_month_relative,target_relative,target_schedule_adherence,target_regulatory_punctuality,raw_intercity,raw_intercity_direct,raw_international,raw_exceptions,ratio_intercity,ratio_intercity_direct,ratio_international,ratio_operational_exceptions,ratio_sprinter,season_ordinal,month_sin,month_cos,simultaneous_pred,simultaneous_null
WD,BDG,2019-06-01,2019,6,11,578.0,0.53,183,2386.0,2.2,192,86,1086,1086.0,137.0,55.0,0.1685,0.1768,0.0792,13,1161,1,1161.0,0,10,6906.0,6361.0,13267.0,27.2,13.6,13.6,4,19.0,9.5,9.5,2322.0,2322.0,4644.0,0,0.0,40,0.0,0.0,17.789403201474084,132.9000011086464,0.0,0.0,13.492687534044187,89.27999,18.092111553086173,17.648722767829895,123.89999985694885,0.0,0.0,13.94232596034805,92.52,18.137611691157023,2,0.0667,10.0,19.0,0.263,0,0,0.2447,0,0.1768,0.0792,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1.2246467991473532e-16,-1.0,0.11915303021669388,0.16152754426002502
LEDN,LAA,2019-06-01,2019,6,14,1939.0,0.98,439,6127.0,3.09,449,249,1980,1980.0,296.0,153.0,0.2217,0.2268,0.1258,84,2186,1,2186.0,0,20,12637.0,13310.0,25947.0,36.6,19.0,17.6,7,11.333333333333332,5.0,6.333333333333333,9122.0,6352.0,15474.0,2,0.15384615384615385,140,1.1022332815225997,0.325,17.208194686306847,100.30000095814466,0.0,0.0,14.765856822331747,87.479996,18.13875034650167,17.2212636007203,102.40000043064356,0.0,0.0,14.802552564773295,89.64,18.102235692077212,2,0.0667,10.0,19.0,0.263,0,1,0.2447,0,0.2268,0.1258,0.99949497,0.0,0.0,0.0005050505,0.999,0.0,0.0,0.001,0.0,3,1.2246467991473532e-16,-1.0,0.09263159334659576,0.13042885065078735
GV,DT,2019-06-01,2019,6,8,2089.0,0.66,417,9627.0,3.06,674,355,3147,3147.0,436.0,238.0,0.1325,0.2142,0.1128,126,3358,1,3358.0,0,14,11482.0,7706.0,19188.0,31.166666666666664,15.5,15.666666666666666,9,23.45,14.2,9.25,8610.5,8540.0,17150.5,1,0.08333333333333333,126,0.4170323914242463,0.09090909090909091,17.201764357089996,102.40000043064356,0.0,0.0,14.802552564773295,89.64,18.082736565007103,17.324958086013794,111.40000079572201,0.0,0.0,13.460166842738788,87.84,17.814958102173275,2,0.0667,10.0,19.0,0.263,0,1,0.2447,0,0.2142,0.1128,0.99968225,0.0,0.0,0.00031776296,1.0,0.0,0.0,0.0,0.0,3,1.2246467991473532e-16,-1.0,0.1416468471288681,0.06648699939250946
ED,KLP,2022-06-01,2022,6,7,829.0,0.75,347,5789.0,5.22,232,161,1108,1108.0,93.0,139.0,0.3132,0.2094,0.1453,37,1237,1,1237.0,0,10,5493.83,5845.0,11338.83,41.2,20.6,20.6,6,42.0,21.0,21.0,2746.0,2697.0,5443.0,2,0.3333333333333333,60,0.9110667504160084,0.22549019607843135,16.938055826558006,136.60000109672546,0.0,0.0,12.183433284941646,63.0,17.762569779819913,17.02255560093456,136.60000109672546,0.0,0.0,12.183433284941646,63.0,17.847069463464948,2,0.0667,8.0,21.0,0.263,0,1,0.2447,0,0.2094,0.1453,0.9666065,0.0,0.0,0.00090252707,0.967,0.0,0.0,0.001,0.032,3,1.2246467991473532e-16,-1.0,0.19670046865940094,0.21146968007087708
DB,ED,2022-06-01,2022,6,29,535.0,0.67,199,3449.0,4.34,250,126,795,795.0,154.0,96.0,0.2503,0.3145,0.1585,0,1005,1,1005.0,0,12,5727.0,6131.0,11858.0,32.333333333333336,16.166666666666668,16.166666666666668,10,41.2,20.6,20.6,5493.83,5845.0,11338.83,2,0.2222222222222222,120,1.2631953504915985,0.39215686274509803,16.821568996376463,112.89999994635582,0.0,0.0,12.467429761423006,68.76,17.41684675614039,16.938055826558006,136.60000109672546,0.0,0.0,12.183433284941646,63.0,17.762569779819913,2,0.0667,8.0,21.0,0.263,1,1,0.2447,1,0.3145,0.1585,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1.2246467991473532e-16,-1.0,0.10779289901256561,0.5275149345397949
GV,LAA,2019-06-01,2019,6,2,2166.0,1.1,511,6635.0,3.38,740,315,1961,1961.0,589.0,151.0,0.2606,0.3774,0.1606,45,2178,1,2178.0,0,14,11482.0,7706.0,19188.0,31.166666666666664,15.5,15.666666666666666,7,11.333333333333332,5.0,6.333333333333333,9122.0,6352.0,15474.0,2,0.2,98,1.0383673259838582,0.2909090909090909,17.201764357089996,102.40000043064356,0.0,0.0,14.802552564773295,89.64,18.082736565007103,17.2212636007203,102.40000043064356,0.0,0.0,14.802552564773295,89.64,18.102235692077212,2,0.0667,10.0,19.0,0.263,1,1,0.2447,1,0.3774,0.1606,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1.2246467991473532e-16,-1.0,0.16142144799232483,0.12274941802024841
DV,APD,2021-06-01,2021,6,15,456.0,0.33,155,5323.0,3.82,249,175,1392,1392.0,94.0,155.0,0.1114,0.1789,0.1257,35,1657,1,1657.0,0,12,6827.0,7253.0,14080.0,29.666666666666668,14.833333333333334,14.833333333333334,5,49.33333333333333,29.0,20.333333333333332,3324.0,3918.0,7242.0,0,0.0,60,0.0,0.0,18.265485889381832,129.80000007897615,0.0,0.0,10.471668074114454,49.32,18.707291339503396,18.317416915628645,114.1000002771616,0.0,0.0,10.87140562451548,52.92,19.36505590942171,0,0.0,8.0,22.0,0.263,0,0,0.2447,0,0.1789,0.1257,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1.2246467991473532e-16,-1.0,0.11663351207971573,0.25472450256347656
HD,EML,2024-06-01,2024,6,4,678.0,0.63,259,1912.0,1.76,293,82,1084,1084.0,255.0,38.0,0.2389,0.2703,0.0756,1,1153,1,1153.0,0,6,2313.0,2308.0,4621.0,29.0,10.666666666666666,18.333333333333332,4,9.0,4.5,4.5,2278.0,2261.0,4539.0,0,0.0,24,0.0,0.0,15.570138853126101,87.20000033825636,0.0,0.0,13.499190889464485,78.84,16.27090280453364,15.486346820990244,79.20000021159649,0.0,0.0,13.476287793864806,77.76,16.099402362770505,0,0.0,10.0,20.0,0.263,1,1,0.2447,1,0.2703,0.0756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,0.11855503171682358,0.12650085985660553
HVS,HVSM,2024-06-01,2024,6,1,1377.0,0.84,526,4095.0,2.5,543,170,1637,1637.0,463.0,80.0,0.3213,0.3317,0.1038,31,1982,1,1982.0,0,18,10622.93,9152.470000000001,19775.4,29.9,15.9,14.0,5,13.5,11.0,2.5,3941.0,3925.0,7866.0,1,0.08333333333333333,90,0.40242960438184466,0.08333333333333333,15.482972292105357,78.70000037550926,0.0,0.0,13.4153187673125,73.439995,16.261861111058128,15.419486482938131,84.40000060945749,0.0,0.0,13.763301132122676,75.24,16.1893476234542,0,0.0,10.0,20.0,0.263,1,1,0.2447,1,0.3317,0.1038,0.00855223,0.0,0.0,0.00061087357,0.009,0.0,0.0,0.001,0.99,3,1.2246467991473532e-16,-1.0,0.11571066081523895,0.1879553645849228
HLM,ASS,2023-06-01,2023,6,15,1686.0,1.25,556,6563.0,4.85,567,274,1353,1353.0,401.0,166.0,0.4109,0.4191,0.2025,95,2224,1,2224.0,0,18,9675.75,10902.96,20578.71,29.8,12.8,17.0,17,28.51388888888889,13.625,14.88888888888889,27095.5,21624.25,48719.75,3,0.16666666666666666,306,1.3824873061762541,0.34285714285714286,18.322833540704515,10.000000089406967,0.0,0.0,14.851595633145836,54.0,19.529152970843846,18.42336058086819,10.200000151991844,0.0,0.0,13.57263080370095,47.16,19.531902227136825,0,0.0,8.0,22.0,0.263,1,1,0.2447,1,0.4191,0.2025,0.9992609,0.0,0.0,0.0007390983,0.999,0.0,0.0,0.001,0.0,3,1.2246467991473532e-16,-1.0,0.21498054265975952,0.1979132741689682
AML,WDN,2021-06-01,2021,6,5,315.0,0.33,110,1449.0,1.5,61,43,969,969.0,19.0,42.0,0.1135,0.063,0.0444,25,1002,1,1002.0,0,8,3202.0,3903.0,7105.0,30.0,15.0,15.0,4,13.0,6.5,6.5,1955.0,1254.0,3209.0,0,0.0,32,0.0,0.0,18.696041655540466,80.60000059008598,0.0,0.0,10.39053281976117,53.28,19.71423607799742,18.683041461308797,80.60000059008598,0.0,0.0,10.39053281976117,53.28,19.70123578707377,0,0.0,8.0,22.0,0.263,0,0,0.2447,0,0.063,0.0444,0.0010319918,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.999,3,1.2246467991473532e-16,-1.0,0.042081672698259354,0.09930591285228729
WP,ASDM,2023-06-01,2023,6,10,6.0,0.18,5,30.0,0.91,1,1,33,33.0,0.0,1.0,0.1515,0.0303,0.0303,11,0,12,0.0,1,9,10419.0,10362.0,20781.0,18.2,9.0,9.2,8,7.5,4.25,3.25,9927.0,9360.67,19287.67,0,0.0,72,0.0,0.0,18.674180063936447,18.800000175833702,0.0,0.0,14.70458432253864,47.519997,19.784318877591026,18.654680967330933,18.800000175833702,0.0,0.0,14.70458432253864,47.519997,19.76481986840566,0,0.0,8.0,22.0,0.263,0,0,0.2447,0,0.0303,0.0303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,0.2854704260826111,0.1923595517873764
HM,EHV,2023-06-01,2023,6,13,912.0,0.97,271,6193.0,6.59,412,229,940,940.0,238.0,174.0,0.2883,0.4383,0.2436,3,1104,1,1104.0,0,8,4945.0,4700.0,9645.0,12.0,6.0,6.0,14,33.375,15.0,18.375,9994.0,12533.0,22527.0,0,0.0,112,0.0,0.0,20.294235599040984,52.29999986290932,0.0,0.0,11.86367589044902,52.56,21.801666079627143,20.42558363013797,42.799999728798866,0.0,0.0,11.590612767802345,47.16,21.79572250843048,0,0.0,8.0,22.0,0.263,1,1,0.2447,1,0.4383,0.2436,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1.2246467991473532e-16,-1.0,0.18383970856666565,0.2482312023639679
ASDZ,SHL,2021-06-01,2021,6,11,1092.0,0.26,378,8388.0,2.03,545,279,4135,4135.0,338.0,207.0,0.0914,0.1318,0.0675,24,4267,1,4267.0,0,10,15505.0,12294.0,27799.0,20.4,10.2,10.2,13,46.69047619047619,22.857142857142858,23.833333333333332,20899.0,17158.0,38057.0,1,0.09090909090909091,130,0.5138983423697507,0.14285714285714285,17.34730553097195,89.50000038743019,0.0,0.0,11.288928578297297,52.199997,18.36098608308368,17.3603060192532,89.50000038743019,0.0,0.0,11.288928578297297,52.199997,18.37398657136493,0,0.0,8.0,22.0,0.263,0,0,0.2447,0,0.1318,0.0675,0.50133014,0.0007255139,0.0,0.0,0.501,0.001,0.0,0.0,0.498,3,1.2246467991473532e-16,-1.0,0.10897806286811829,0.14474265277385712
HLM,UT,2023-06-01,2023,6,58,6.0,0.55,1,330.0,30.0,11,11,11,11.0,0.0,11.0,0.0909,1.0,1.0,1,11,8,1.38,0,18,9675.75,10902.96,20578.71,29.8,12.8,17.0,29,47.69711538461539,25.384615384615383,22.3125,23605.379999999997,31232.83,54838.21,2,0.07407407407407407,522,0.9924051084544989,0.26666666666666666,18.322833540704515,10.000000089406967,0.0,0.0,14.851595633145836,54.0,19.529152970843846,19.14137519598007,32.1000002771616,0.0,0.0,13.21779586242305,47.519997,20.068389087253145,0,0.0,8.0,22.0,0.263,1,1,0.2447,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1.2246467991473532e-16,-1.0,0.9795548319816589,0.17957553267478943
WP,DMN,2023-06-01,2023,6,7,1149.0,0.51,334,10014.0,4.43,688,340,2263,2263.0,426.0,262.0,0.1476,0.304,0.1502,28,3216,1,3216.0,0,9,10419.0,10362.0,20781.0,18.2,9.0,9.2,4,9.0,4.5,4.5,6339.0,6327.0,12666.0,0,0.0,36,0.0,0.0,18.674180063936447,18.800000175833702,0.0,0.0,14.70458432253864,47.519997,19.784318877591026,18.680680308077072,18.800000175833702,0.0,0.0,14.70458432253864,47.519997,19.79081912173165,0,0.0,8.0,22.0,0.263,1,1,0.2447,1,0.304,0.1502,0.0,0.0,0.0,0.0004418913,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,0.1658507138490677,0.05815696343779564
ASDZ,RAI,2021-06-01,2021,6,1,747.0,0.38,243,2663.0,1.34,364,108,1986,1986.0,322.0,42.0,0.1224,0.1833,0.0544,20,2222,1,2222.0,0,10,15505.0,12294.0,27799.0,20.4,10.2,10.2,4,4.0,2.0,2.0,4441.0,4414.0,8855.0,1,0.16666666666666666,40,0.45511961331341866,0.1111111111111111,17.34730553097195,89.50000038743019,0.0,0.0,11.288928578297297,52.199997,18.36098608308368,17.340805286831326,89.50000038743019,0.0,0.0,11.288928578297297,52.199997,18.354485838943056,0,0.0,8.0,22.0,0.263,0,0,0.2447,0,0.1833,0.0544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,0.04926350340247154,0.09200294315814972
RTD,BD,2024-06-01,2024,6,50,1398.0,1.17,445,10294.0,8.65,467,326,1190,1190.0,175.0,292.0,0.3739,0.3924,0.2739,149,1561,1,1561.0,0,15,12696.4,17855.0,30551.4,47.44444444444444,26.0,21.444444444444443,12,42.333333333333336,21.166666666666668,21.166666666666668,7993.0,8840.0,16833.0,1,0.07142857142857142,180,0.5581106265512472,0.16666666666666666,15.314791780047946,72.00000064074993,0.0,0.0,13.727914091737734,79.56,16.247152931160397,15.563916282521355,79.50000002235174,0.0,0.0,12.941528351687722,83.159996,16.30461063782374,0,0.0,10.0,20.0,0.263,1,1,0.2447,1,0.3924,0.2739,0.67058825,0.32941177,0.0,0.0,0.671,0.329,0.0,0.0,0.0,3,1.2246467991473532e-16,-1.0,0.1556370109319687,0.07720231264829636
HVS,HVSP,2024-06-01,2024,6,1,1694.0,1.05,657,3331.0,2.06,488,138,1619,1619.0,440.0,48.0,0.4058,0.3014,0.0852,103,1951,1,1951.0,0,18,10622.93,9152.470000000001,19775.4,29.9,15.9,14.0,7,15.916666666666668,9.25,6.666666666666667,4748.0,3678.0,8426.0,1,0.07692307692307693,126,0.35295612386476116,0.058823529411764705,15.482972292105357,78.70000037550926,0.0,0.0,13.4153187673125,73.439995,16.261861111058128,15.489471974637773,78.70000037550926,0.0,0.0,13.4153187673125,73.439995,16.268360851870643,0,0.0,10.0,20.0,0.263,1,1,0.2447,1,0.3014,0.0852,0.004941322,0.0,0.0,0.0012353305,0.005,0.0,0.0,0.001,0.994,3,1.2246467991473532e-16,-1.0,0.08088736236095428,0.15181216597557068
DDR,BD,2021-06-01,2021,6,30,40.0,0.39,15,247.0,2.4,9,5,103,103.0,4.0,5.0,0.1456,0.0874,0.0485,4,412,1,412.0,0,12,3148.0,8132.25,11280.25,46.2,25.2,21.0,11,40.56666666666666,21.166666666666668,19.4,8067.0,8819.0,16886.0,1,0.07142857142857142,132,0.45511961331341866,0.1111111111111111,17.980749885241192,97.400001257658,0.0,0.0,11.246463922907909,56.88,18.55186086760627,18.326902117994095,105.00000096857548,0.0,0.0,10.807653755611843,56.88,19.092318766646915,0,0.0,8.0,22.0,0.263,0,0,0.2447,0,0.0874,0.0485,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1.2246467991473532e-16,-1.0,0.16268117725849152,0.1639643758535385
RTD,RTB,2024-06-01,2024,6,1,2414.0,0.58,700,18062.0,4.34,1496,674,4162,4162.0,1043.0,453.0,0.1682,0.3594,0.1619,401,4533,1,4533.0,0,15,12696.4,17855.0,30551.4,47.44444444444444,26.0,21.444444444444443,8,14.266666666666666,6.6,7.666666666666667,8928.0,7621.0,16549.0,1,0.07692307692307693,120,0.5581106265512472,0.16666666666666666,15.314791780047946,72.00000064074993,0.0,0.0,13.727914091737734,79.56,16.247152931160397,15.28229173819224,72.00000064074993,0.0,0.0,13.727914091737734,79.56,16.214652734332613,0,0.0,10.0,20.0,0.263,1,1,0.2447,1,0.3594,0.1619,0.5288323,0.0,0.0,0.002402691,0.529,0.0,0.0,0.002,0.469,3,1.2246467991473532e-16,-1.0,0.10775009542703629,0.07585961371660233
HLM,BLL,2023-06-01,2023,6,3,1178.0,0.96,437,4400.0,3.6,377,170,1223,1223.0,262.0,115.0,0.3573,0.3083,0.139,113,1256,1,1256.0,0,18,9675.75,10902.96,20578.71,29.8,12.8,17.0,4,5.0,2.5,2.5,2468.0,2456.0,4924.0,0,0.0,72,0.0,0.0,18.322833540704515,10.000000089406967,0.0,0.0,14.851595633145836,54.0,19.529152970843846,18.355333105723062,10.000000089406967,0.0,0.0,14.851595633145836,54.0,19.56165246433682,0,0.0,8.0,22.0,0.263,1,1,0.2447,1,0.3083,0.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,0.13835254311561584,0.18180109560489655
ARN,MDB,2020-06-01,2020,6,4,492.0,0.41,228,4798.0,4.05,317,160,1186,1186.0,180.0,137.0,0.1922,0.2673,0.1349,0,1279,1,1279.0,0,4,2538.0,2536.0,5074.0,19.0,9.5,9.5,7,17.833333333333336,8.5,9.333333333333334,2598.0,2584.0,5182.0,1,0.2,28,0.7213475204444817,0.25,16.912083336379794,99.10000010579824,0.0,0.0,14.306199293997553,76.67999,18.0000694764985,16.730041885375975,72.20000088214874,0.0,0.0,16.02868464026186,82.799995,18.228236369291942,1,0.0333,8.0,21.0,0.263,1,1,0.2447,1,0.2673,0.1349,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1.2246467991473532e-16,-1.0,0.10468931496143341,0.21430721879005432
HOR,UTO,2022-06-01,2022,6,9,701.0,0.56,274,4355.0,3.48,282,129,1250,1250.0,184.0,98.0,0.2192,0.2256,0.1032,0,1286,1,1286.0,0,4,2594.0,2594.0,5188.0,14.0,7.0,7.0,7,17.666666666666664,8.0,9.666666666666666,8653.0,4327.0,12980.0,1,0.2,28,0.9102392266268373,0.3333333333333333,16.533208068874146,100.4999996945262,0.0,0.0,12.21635462972853,60.120003,17.280569072564443,16.634193980693816,109.69999976456165,0.0,0.0,12.11860768629445,66.96,17.361832714080812,2,0.0667,8.0,21.0,0.263,0,1,0.2447,0,0.2256,0.1032,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.001,0.999,3,1.2246467991473532e-16,-1.0,0.10464426875114441,0.1618305891752243
CL,GDM,2022-06-01,2022,6,8,1484.0,0.71,598,6115.0,2.91,574,231,2103,2103.0,428.0,146.0,0.2844,0.2729,0.1098,0,2623,1,2623.0,0,4,4958.0,4958.0,9916.0,17.0,8.5,8.5,6,18.0,9.0,9.0,4967.0,4958.0,9925.0,0,0.0,24,0.0,0.0,16.989028053151237,115.90000079572201,0.0,0.0,12.719945710566309,62.279995,17.735764292875924,16.995528294642767,115.90000079572201,0.0,0.0,12.719945710566309,62.279995,17.74226453701655,2,0.0667,8.0,21.0,0.263,1,1,0.2447,1,0.2729,0.1098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,0.10045750439167023,0.1716691255569458
RSN,WDN,2022-06-01,2022,6,8,790.0,0.88,286,1944.0,2.16,188,89,899,899.0,149.0,39.0,0.3181,0.2091,0.099,1,953,1,953.0,0,4,1954.0,1954.0,3908.0,15.0,7.5,7.5,4,13.0,6.5,6.5,1954.0,1189.0,3143.0,0,0.0,16,0.0,0.0,16.91429198053148,102.10000037401915,0.0,0.0,12.042374996799563,62.279995,17.59741704993778,16.936722177267075,88.60000064224005,0.0,0.0,11.931411384542782,57.96,17.65734708574083,2,0.0667,8.0,21.0,0.263,0,1,0.2447,0,0.2091,0.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,0.0970466211438179,0.1481255292892456
GVMW,GV,2019-06-01,2019,6,1,1713.0,0.98,712,3710.0,2.12,648,161,1748,1748.0,588.0,60.0,0.4073,0.3707,0.0921,21,1904,1,1904.0,0,4,3779.0,3779.0,7558.0,3.0,1.5,1.5,14,31.166666666666664,15.5,15.666666666666666,11482.0,7706.0,19188.0,0,0.0,56,0.0,0.0,17.240763914585113,102.40000043064356,0.0,0.0,14.802552564773295,89.64,18.12173612250222,17.201764357089996,102.40000043064356,0.0,0.0,14.802552564773295,89.64,18.082736565007103,2,0.0667,10.0,19.0,0.263,1,1,0.2447,1,0.3707,0.0921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,0.061320289969444275,0.09320975840091705
STD,RM,2020-06-01,2020,6,25,476.0,0.24,253,5854.0,2.98,302,198,1966,1966.0,125.0,177.0,0.1287,0.1536,0.1007,22,2767,1,2767.0,0,4,5524.0,2767.0,8291.0,46.66666666666667,21.666666666666668,25.0,4,49.0,24.5,24.5,5522.0,5528.0,11050.0,0,0.0,16,0.0,0.0,17.73418066236708,60.40000005811453,0.0,0.0,10.936389581321015,69.84,18.251403028435178,17.937097355392243,60.90000040829182,0.0,0.0,11.400978231181702,61.920002,18.465500202443863,1,0.0333,8.0,21.0,0.263,0,0,0.2447,0,0.1536,0.1007,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1.2246467991473532e-16,-1.0,0.10653120279312134,0.13609792292118073
HVS,NDB,2020-06-01,2020,6,6,785.0,0.85,247,969.0,1.05,209,53,927,927.0,198.0,11.0,0.2665,0.2255,0.0572,11,1089,1,1089.0,0,15,10867.0,10307.0,21174.0,25.857142857142858,14.0,11.857142857142858,8,19.0,9.5,9.5,6382.0,6371.0,12753.0,0,0.0,120,0.0,0.0,17.20866658820046,76.40000023692846,0.0,0.0,13.107235450297594,70.92,17.799499832259283,17.265403079324297,72.70000025629997,0.0,0.0,13.666856225331625,72.72,17.917139336797927,1,0.0333,8.0,21.0,0.263,0,1,0.2447,0,0.2255,0.0572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,0.043572861701250076,0.7982705235481262
WC,RVS,2020-06-01,2020,6,7,532.0,0.48,201,4494.0,4.01,344,159,1120,1120.0,222.0,122.0,0.1795,0.3071,0.142,4,1108,1,1108.0,0,4,2211.0,2977.0,5188.0,11.0,5.5,5.5,4,15.0,7.5,7.5,2211.0,2211.0,4422.0,0,0.0,16,0.0,0.0,17.73641641669803,54.900000624358654,0.0,0.0,12.457951877017816,65.159996,18.22620810535219,17.782208710246614,51.200000427663326,0.0,0.0,12.89003403186798,60.839996,18.487486599551307,1,0.0333,8.0,21.0,0.263,1,1,0.2447,1,0.3071,0.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,0.08262650668621063,0.10903862863779068
DB,UT,2023-06-01,2023,6,12,1178.0,1.07,394,6982.0,6.37,541,257,1096,1096.0,346.0,195.0,0.3595,0.4936,0.2345,1,1872,1,1872.0,0,10,5394.0,6430.0,11824.0,30.0,15.0,15.0,29,47.69711538461539,25.384615384615383,22.3125,23605.379999999997,31232.83,54838.21,2,0.1,290,1.3426824550040934,0.45,19.344346736537087,48.100000984966755,0.0,0.0,13.378235826889673,52.92,20.124485663572948,19.14137519598007,32.1000002771616,0.0,0.0,13.21779586242305,47.519997,20.068389087253145,0,0.0,8.0,22.0,0.263,1,1,0.2447,1,0.4936,0.2345,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1.2246467991473532e-16,-1.0,0.21116864681243896,0.21574267745018005
GS,BZL,2024-06-01,2024,6,5,438.0,0.38,146,4939.0,4.3,232,167,1149,1149.0,85.0,147.0,0.1271,0.2019,0.1453,0,1745,1,1745.0,0,8,4228.0,4245.0,8473.0,38.0,19.0,19.0,4,11.0,5.5,5.5,3457.0,3456.0,6913.0,0,0.0,32,0.0,0.0,15.329278115431467,57.2000001296401,0.0,0.0,15.381800914141866,99.36,16.184972630606758,15.33577764696545,57.2000001296401,0.0,0.0,15.381800914141866,99.36,16.19147199259864,0,0.0,10.0,20.0,0.263,0,1,0.2447,0,0.2019,0.1453,0.73542213,0.0,0.0,0.0,0.735,0.0,0.0,0.0,0.265,3,1.2246467991473532e-16,-1.0,0.17997485399246216,0.17584958672523499
BKF,BKG,2024-06-01,2024,6,1,202.0,0.16,103,6729.0,5.35,299,213,1258,1258.0,94.0,205.0,0.0819,0.2377,0.1693,0,1444,1,1444.0,0,3,2846.0,1444.0,4290.0,3.0,2.0,1.0,4,5.0,2.5,2.5,2846.0,2846.0,5692.0,0,0.0,12,0.0,0.0,15.290513659848108,74.90000085532665,0.0,0.0,17.317772048049502,93.96,16.26495806641049,15.284014035595789,74.90000085532665,0.0,0.0,17.317772048049502,93.96,16.258458336194355,0,0.0,10.0,20.0,0.263,0,1,0.2447,0,0.2377,0.1693,0.9841018,0.0,0.0,0.0,0.984,0.0,0.0,0.0,0.016,3,1.2246467991473532e-16,-1.0,0.20466792583465576,0.20056460797786713
AVAT,AMFS,2024-06-01,2024,6,3,939.0,0.5,348,3336.0,1.79,350,134,1863,1863.0,269.0,81.0,0.1868,0.1879,0.0719,2,2135,1,2135.0,0,4,2263.0,3260.0,5523.0,8.0,4.0,4.0,4,6.0,3.0,3.0,4198.0,4360.0,8558.0,0,0.0,16,0.0,0.0,15.466388895114262,75.20000033080578,0.0,0.0,13.376113743417793,74.159996,16.06423612170749,15.453388967116673,75.20000033080578,0.0,0.0,13.376113743417793,74.159996,16.051236148675283,0,0.0,10.0,20.0,0.263,0,0,0.2447,0,0.1879,0.0719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,0.08643414825201035,0.18626902997493744
BSMZ,HVSM,2023-06-01,2023,6,4,2108.0,1.21,728,7293.0,4.2,837,265,1737,1737.0,695.0,142.0,0.4191,0.4819,0.1526,1,2076,1,2076.0,0,4,4145.0,4181.0,8326.0,5.0,2.5,2.5,4,5.0,2.5,2.5,4231.0,4173.0,8404.0,0,0.0,16,0.0,0.0,18.882874732547336,26.30000003427267,0.0,0.0,13.972274242507087,48.239998,19.567805292871263,18.863375645213658,26.30000003427267,0.0,0.0,13.972274242507087,48.239998,19.54830628236135,0,0.0,8.0,22.0,0.263,1,1,0.2447,1,0.4819,0.1526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,0.11497381329536438,0.146749347448349
