source,target,YearMonth,year,month,distance,total_departure_delay_minutes,avg_departure_delay_minutes,count_delayed_departure_services,total_delay_minutes,avg_delay_minutes,count_delayed_services,total_services,ratio_departure_delayed,ratio_arrival_delayed,count_platform_changes,total_services_lag1,months_since_last_service,decayed_edge_weight,is_new_or_stale_route,src_degree,src_w_deg_inbound,src_w_deg_outbound,src_w_deg_total,src_avg_distance_total,src_avg_distance_in,src_avg_distance_out,tgt_degree,tgt_avg_distance_total,tgt_avg_distance_in,tgt_avg_distance_out,tgt_w_deg_inbound,tgt_w_deg_outbound,tgt_w_deg_total,common_neighbors,jaccard_coefficient,preferential_attachment,adamic_adar_index,resource_allocation_index,src_avg_temperature_2m,src_avg_rain,src_avg_snowfall,src_avg_snow_depth,src_avg_wind_speed_10m,src_avg_wind_gusts_10m,src_avg_soil_temperature,tgt_avg_temperature_2m,tgt_avg_rain,tgt_avg_snowfall,tgt_avg_snow_depth,tgt_avg_wind_speed_10m,tgt_avg_wind_gusts_10m,tgt_avg_soil_temperature,total_holidays,holiday_density_ratio,weekend_days,working_days,global_median,target_binary,raw_intercity,raw_intercity_direct,raw_international,raw_exceptions,ratio_intercity,ratio_intercity_direct,ratio_international,ratio_operational_exceptions,ratio_sprinter,season_ordinal,month_sin,month_cos,simultaneous_pred,simultaneous_null
MZ,HZE,2024-06-01,2024,6,10,426.0,0.51,129,2613.0,3.13,194,834,0.1547,0.2326,7,902,1,902.0,0,3,1863.0,902.0,2765.0,18.5,8.5,10.0,4,15.0,7.5,7.5,1863.0,1863.0,3726.0,0.0,0.0,12.0,0.0,0.0,16.100944697856903,0.10486111211486988,0.0,0.0,11.35417047565182,23.70249940421846,16.627055810557472,16.03616687324312,0.12444444447755813,0.0,0.0,11.465753643214702,24.58549938235018,16.63429186873966,0,0.0,10.0,20.0,0.263,0,0.0,0.0,0.0,0.0011990408,0.0,0.0,0.0,0.001,0.999,3,1.2246467991473532e-16,-1.0,0.0,0.0
ETN,BD,2024-08-01,2024,8,11,506.0,0.36,180,5295.0,3.81,309,1389,0.1296,0.2225,0,1201,1,1201.0,0,3,2440.0,1201.0,3641.0,23.0,12.0,11.0,12,42.333333333333336,21.166666666666668,21.166666666666668,7597.0,8135.0,15732.0,0.0,0.0,36.0,0.0,0.0,19.500882502525084,0.08333333378397328,0.0,0.0,12.662868394646594,24.659999310329397,20.139525058448957,19.568741169027103,0.07392473074216996,0.0,0.0,12.500256938719621,24.493063881833066,20.20079751553074,0,0.0,9.0,22.0,0.263,0,0.82289416,0.0,0.0,0.0,0.823,0.0,0.0,0.0,0.177,3,-0.8660254037844384,-0.5000000000000004,1.0,0.0
BDG,APN,2024-07-01,2024,7,8,922.0,0.36,269,5360.0,2.08,381,2582,0.1042,0.1476,7,2422,1,2422.0,0,4,3762.0,3763.0,7525.0,19.0,9.5,9.5,4,22.0,11.0,11.0,3762.0,3783.0,7545.0,0.0,0.0,16.0,0.0,0.0,17.619632287692,0.14825269002066824,0.0,0.0,13.720644021707196,25.85274121197321,18.246043666716545,17.514620874517707,0.16895161437932202,0.0,0.0,13.212461507608813,25.550805825059133,18.093182581727223,0,0.0,8.0,23.0,0.263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.4999999999999997,-0.8660254037844388,0.0,1.0
BR,HRT,2024-06-01,2024,6,10,1593.0,1.44,425,6317.0,5.7,536,1108,0.3836,0.4838,3,1166,1,1166.0,0,3,2385.0,1166.0,3551.0,16.0,6.0,10.0,4,28.0,14.0,14.0,2506.0,2385.0,4891.0,0.0,0.0,12.0,0.0,0.0,16.32322183118926,0.12083333392317096,0.0,0.0,11.44768128833837,23.53549942308002,16.857874597443473,16.204374998807907,0.11097222327565154,0.0,0.0,11.50379711141189,24.04649935828315,16.71152776479721,0,0.0,10.0,20.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1.2246467991473532e-16,-1.0,0.0,0.0
BZL,GS,2024-10-01,2024,10,5,2220.0,1.89,707,5834.0,4.98,801,1172,0.6032,0.6834,1,1131,1,1131.0,0,4,2285.0,2284.0,4569.0,11.0,5.5,5.5,8,38.0,19.0,19.0,2972.0,2977.0,5949.0,0.0,0.0,32.0,0.0,0.0,12.78593635751097,0.07758389316349222,0.0,0.0,15.018637941347672,27.123703962684477,12.684661243745945,12.779436328427103,0.07758389316349222,0.0,0.0,15.018637941347672,27.123703962684477,12.6781611020133,0,0.0,8.0,23.0,0.263,1,0.6825939,0.0,0.0,0.0,0.683,0.0,0.0,0.0,0.317,4,-0.8660254037844386,0.5000000000000001,1.0,0.0
PT,EML,2024-02-01,2024,2,5,1151.0,1.11,538,1636.0,1.58,550,1034,0.5203,0.5319,16,1103,1,1103.0,0,4,2225.0,2225.0,4450.0,12.0,6.0,6.0,4,9.0,4.5,4.5,2226.0,2225.0,4451.0,0.0,0.0,16.0,0.0,0.0,7.622503007194776,0.19267241478009128,0.007844827544672051,0.0,18.331629160149344,34.614826704065,7.196856405714462,7.564002898061412,0.19267241478009128,0.007844827544672051,0.0,18.331629160149344,34.614826704065,7.138356349420273,0,0.0,8.0,21.0,0.263,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,0.0,0.0
PT,EML,2024-11-01,2024,11,5,1837.0,1.88,567,6129.0,6.29,666,975,0.5815,0.6831,28,1149,1,1149.0,0,4,2317.0,2316.0,4633.0,12.0,6.0,6.0,4,9.0,4.5,4.5,2316.0,2316.0,4632.0,0.0,0.0,16.0,0.0,0.0,6.729847259933336,0.08888888976847133,0.018083332551436293,0.0,13.376082688694199,26.735999267631108,6.900750067002243,6.671347211197847,0.08888888976847133,0.018083332551436293,0.0,13.376082688694199,26.735999267631108,6.84225001823571,0,0.0,9.0,21.0,0.263,1,0.004102564,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.996,4,-0.5000000000000004,0.8660254037844384,0.0,1.0
ZVB,ODB,2024-02-01,2024,2,8,1085.0,1.21,463,3536.0,3.95,509,895,0.5173,0.5687,0,963,1,963.0,0,4,1869.0,1856.0,3725.0,16.0,8.0,8.0,3,15.5,7.5,8.0,1869.0,906.0,2775.0,0.0,0.0,12.0,0.0,0.0,8.048603644337634,0.1869252888357331,0.0023132183471287803,0.0,19.30770479433838,35.56241279634936,7.68093124751387,7.995945594923827,0.20100574823760095,0.0015086207067829438,0.0,19.154430833270496,34.93965422353525,7.598028930781902,0,0.0,8.0,21.0,0.263,1,0.017877094,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.982,1,0.8660254037844386,0.5000000000000001,0.0,0.0
ZVB,ODB,2024-11-01,2024,11,8,601.0,0.66,209,2447.0,2.68,243,912,0.2292,0.2664,0,1022,1,1022.0,0,4,2010.0,1974.0,3984.0,16.0,8.0,8.0,3,15.5,7.5,8.0,2010.0,988.0,2998.0,0.0,0.0,12.0,0.0,0.0,7.3300834652967755,0.08708333337886466,0.013222222050858868,0.0,12.672454456736643,24.7619992883669,7.41661128923297,7.234736269712448,0.09027777781916989,0.0077777775521907545,0.0,12.637516429026922,25.223499325911202,7.278208508590857,0,0.0,9.0,21.0,0.263,1,0.014254386,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.986,4,-0.5000000000000004,0.8660254037844384,0.0,0.0
BKL,WD,2024-08-01,2024,8,19,1390.0,1.21,364,4533.0,3.93,429,1153,0.3157,0.3721,3,1154,1,1154.0,0,6,3137.0,4154.0,7291.0,24.0,12.0,12.0,14,27.714285714285715,13.857142857142858,13.857142857142858,10044.0,9965.0,20009.0,0.0,0.0,84.0,0.0,0.0,19.222253473856117,0.08467741956513736,0.0,0.0,13.512556931023957,24.933870296324454,19.786500828240506,19.28116172872564,0.12150537559101658,0.0,0.0,13.199261662700485,24.72435414022015,19.821685921761297,0,0.0,9.0,22.0,0.263,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.8660254037844384,-0.5000000000000004,1.0,0.0
HAD,HLM,2024-07-01,2024,7,4,1027.0,0.45,343,16421.0,7.12,768,2306,0.1487,0.333,1,1950,1,1950.0,0,6,6046.0,4945.0,10991.0,24.0,12.0,12.0,14,20.857142857142858,10.428571428571429,10.428571428571429,8434.0,9739.5,18173.5,1.0,0.1111111111111111,84.0,0.4170323914242463,0.09090909090909091,17.44721492900643,0.15295698938350524,0.0,0.0,14.929972259347798,28.590483132229057,18.076986335938976,17.405777082648328,0.161424732246306,0.0,0.0,15.722045552986925,30.229354007910658,18.051005599319293,0,0.0,8.0,23.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.4999999999999997,-0.8660254037844388,1.0,1.0
ZWD,BRD,2024-09-01,2024,9,7,1215.0,0.65,543,7675.0,4.1,705,1874,0.2898,0.3762,45,1954,1,1954.0,0,4,3909.0,2019.0,5928.0,9.0,4.5,4.5,4,11.0,5.5,5.5,3909.0,3909.0,7818.0,0.0,0.0,16.0,0.0,0.0,15.995347208446926,0.1480555571305255,0.0,0.0,14.207137723267078,26.39799933201737,16.332083333863153,15.956347644329071,0.1480555571305255,0.0,0.0,14.207137723267078,26.39799933201737,16.293083776368036,0,0.0,9.0,21.0,0.263,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,-1.0,-1.8369701987210297e-16,1.0,0.0
VG,BTL,2024-08-01,2024,8,8,1031.0,1.09,443,2837.0,3.0,489,945,0.4688,0.5175,1,724,1,724.0,0,4,1976.0,924.0,2900.0,12.0,6.0,6.0,8,23.5,11.75,11.75,3221.25,3701.5,6922.75,0.0,0.0,32.0,0.0,0.0,19.634830437680726,0.08508064597845078,0.0,0.0,12.181771841460979,23.81467672637714,20.157814246352,19.800806435205605,0.06975806512499369,0.0,0.0,11.749682276159204,23.75274133938615,20.314852119773946,0,0.0,9.0,22.0,0.263,1,0.005291005,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.995,3,-0.8660254037844384,-0.5000000000000004,0.0,0.0
ASB,ASD,2024-09-01,2024,9,10,148.0,3.02,39,315.0,6.43,42,49,0.7959,0.8571,16,53,1,53.0,0,17,7879.34,7771.5,15650.84,21.48611111111111,10.375,11.11111111111111,20,36.737373737373744,18.555555555555557,18.181818181818183,12834.0,21579.5,34413.5,5.0,0.3125,340.0,2.3273414101250256,0.5858437314319668,15.896430922216839,0.15888888857637842,0.0,0.0,14.42085613268945,26.33349928855896,16.057403149207435,15.730611485242843,0.15791666771595678,0.0,0.0,13.747934917029408,25.476999281512366,15.91290314992269,0,0.0,9.0,21.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,-1.0,-1.8369701987210297e-16,1.0,1.0
