source,target,YearMonth,year,month,distance,total_departure_delay_minutes,avg_departure_delay_minutes,count_delayed_departure_services,total_delay_minutes,avg_delay_minutes,count_delayed_services,total_services,ratio_departure_delayed,ratio_arrival_delayed,count_platform_changes,last_active_volume,months_since_last_service,decayed_edge_weight,is_new_or_stale_route,src_degree,src_w_deg_inbound,src_w_deg_outbound,src_w_deg_total,src_avg_distance_total,src_avg_distance_in,src_avg_distance_out,tgt_degree,tgt_avg_distance_total,tgt_avg_distance_in,tgt_avg_distance_out,tgt_w_deg_inbound,tgt_w_deg_outbound,tgt_w_deg_total,common_neighbors,jaccard_coefficient,preferential_attachment,adamic_adar_index,resource_allocation_index,src_avg_temperature_2m,src_avg_rain,src_avg_snowfall,src_avg_snow_depth,src_avg_wind_speed_10m,src_avg_wind_gusts_10m,src_avg_soil_temperature,tgt_avg_temperature_2m,tgt_avg_rain,tgt_avg_snowfall,tgt_avg_snow_depth,tgt_avg_wind_speed_10m,tgt_avg_wind_gusts_10m,tgt_avg_soil_temperature,total_holidays,holiday_density_ratio,weekend_days,working_days,global_median,target_binary,raw_intercity,raw_intercity_direct,raw_international,raw_exceptions,ratio_intercity,ratio_intercity_direct,ratio_international,ratio_operational_exceptions,ratio_sprinter,season_ordinal,month_sin,month_cos,simultaneous_pred,simultaneous_null
ASS,ASDL,2019-07-01,2019,7,3,2220.0,0.65,619,6705.0,1.95,749,3438,0.18,0.2179,6,3581,1,3581.0,0,14,25969.0,18768.0,44737.0,25.428571428571427,12.714285714285714,12.714285714285714,4,15.0,7.5,7.5,7106.0,7037.0,14143.0,1.0,0.125,56.0,0.43429448190325176,0.1,18.246375905570165,43.20000056922436,0.0,0.0,12.003385077080418,60.839996,19.27110694941654,18.26545447687949,40.30000037699938,0.0,0.0,11.98971681457053,60.120003,19.095562024783064,0,0.0,8.0,23.0,0.263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.4999999999999997,-0.8660254037844388,0.0,1.0
ASS,ASDL,2022-02-01,2022,2,3,1279.0,0.39,536,17915.0,5.48,874,3270,0.1639,0.2673,10,3593,1,3593.0,0,13,27058.0,19946.0,47004.0,26.476190476190474,12.333333333333334,14.142857142857142,4,15.0,7.5,7.5,7118.0,7118.0,14236.0,0.0,0.0,52.0,0.0,0.0,6.521357295480335,112.99999994039536,2.4499999657273293,0.0,24.592708730271884,106.92,6.263321580542695,6.580690657032565,117.09999965876341,4.969999976456165,0.0,24.655341672045843,107.64,6.337387074317251,0,0.0,8.0,20.0,0.263,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,1.0,0.0
HLM,BV,2022-07-01,2022,7,13,35.0,0.15,15,360.0,1.5,10,240,0.0625,0.0417,11,269,1,269.0,0,13,9556.0,11971.0,21527.0,16.904761904761905,7.333333333333333,9.571428571428571,7,13.75,7.75,6.0,2965.0,2744.0,5709.0,0.0,0.0,91.0,0.0,0.0,17.980037813545554,32.30000029504299,0.0,0.0,13.726317735769415,65.159996,19.083801254149407,17.928629015081672,30.400000289082527,0.0,0.0,14.17532296831249,64.439995,19.020026881207702,0,0.0,10.0,21.0,0.263,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.4999999999999997,-0.8660254037844388,1.0,0.0
DDR,DDZD,2020-09-01,2020,9,1,341.0,0.16,145,4605.0,2.19,137,2107,0.0688,0.065,150,2177,1,2177.0,0,14,2830.89,8710.0,11540.89,43.57142857142857,22.571428571428573,21.0,3,21.5,7.5,14.0,4302.0,2177.0,6479.0,0.0,0.0,42.0,0.0,0.0,15.783805583582984,62.40000058710575,0.0,0.0,13.25649994317856,72.0,15.89734725554784,15.79030528333452,62.40000058710575,0.0,0.0,13.25649994317856,72.0,15.903846969869402,0,0.0,8.0,22.0,0.263,0,0.01566208,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.984,4,-1.0,-1.8369701987210297e-16,0.0,1.0
GD,WD,2019-02-01,2019,2,16,5.0,0.1,5,2.0,0.04,2,49,0.102,0.0408,2,50,1,50.0,0,13,14672.0,9932.0,24604.0,33.07142857142857,16.5,16.571428571428573,10,27.0,14.0,13.0,6941.0,6347.0,13288.0,2.0,0.16666666666666666,130.0,1.7956511647537245,0.5588235294117647,6.117208452329838,57.3000004068017,2.100000001490116,0.002038690430622193,15.875460641369934,86.399994,5.7884881893793745,5.873872113336499,60.10000032931566,2.100000001490116,0.0020684523347188673,15.283481010634985,87.84,5.410702434191037,0,0.0,8.0,20.0,0.263,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001,0.0,1.0
GD,WD,2022-08-01,2022,8,16,67.0,0.61,52,350.0,3.21,21,109,0.4771,0.1927,2,109,3,36.33,0,16,15097.0,10877.33,25974.33,35.23809523809524,18.666666666666668,16.571428571428573,12,28.0,14.0,14.0,7986.33,7094.0,15080.33,2.0,0.15384615384615385,192.0,1.788671297150157,0.5555555555555556,19.791300700556846,27.10000015795231,0.0,0.0,11.390595319770998,46.8,20.345534546400913,19.79648430116715,49.69999987632036,0.0,0.0,10.68849957598153,42.839996,20.40340636750703,0,0.0,8.0,23.0,0.263,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.8660254037844384,-0.5000000000000004,1.0,0.0
ASD,HLM,2022-08-01,2022,8,19,15.0,0.22,8,133.0,1.99,10,67,0.1194,0.1493,2,13,1,13.0,0,19,10371.0,23417.11,33788.11,38.42045454545455,19.875,18.545454545454547,19,28.81111111111111,12.11111111111111,16.7,9574.279999999999,12015.75,21590.03,5.0,0.23809523809523808,361.0,2.3489159589761885,0.5988455988455988,19.4722023330709,31.100000016391277,0.0,0.0,11.214760391181835,45.0,20.294043763991326,19.631919528848382,26.200000077486038,0.0,0.0,12.315181852789015,48.239998,20.513371150980714,0,0.0,8.0,23.0,0.263,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.8660254037844384,-0.5000000000000004,1.0,1.0
ZL,AMF,2021-08-01,2021,8,66,582.0,0.49,176,4356.0,3.7,311,1178,0.1494,0.264,23,1166,1,1166.0,0,18,4601.5,9303.0,13904.5,90.575,48.875,41.7,15,46.10714285714286,23.857142857142858,22.25,11989.0,12451.0,24440.0,0.0,0.0,270.0,0.0,0.0,16.806922056341683,89.9000006839633,0.0,0.0,14.418256141726047,60.479996,17.08313173632468,16.810004836769515,83.90000070631504,0.0,0.0,13.640542570942191,60.839996,17.194413359447193,0,0.0,9.0,22.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.8660254037844384,-0.5000000000000004,1.0,1.0
EHV,BTL,2024-10-01,2024,10,20,40.0,0.34,12,38.0,0.33,2,116,0.1034,0.0172,7,75,2,37.5,0,14,9724.0,12257.5,21981.5,33.375,15.0,18.375,8,21.8,12.8,9.0,3924.38,4010.0,7934.38,1.0,0.08333333333333333,112.0,0.5581106265512472,0.16666666666666666,12.386218331804212,98.80000042915344,0.0,0.0,11.338214991556718,59.76,12.414137839630946,12.304161084578341,77.90000019222498,0.0,0.0,12.129287089037415,63.72,12.28449665171988,0,0.0,8.0,23.0,0.263,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,-0.8660254037844386,0.5000000000000001,0.0,1.0
HVS,ASD,2023-10-01,2023,10,29,158.0,0.79,38,1087.0,5.41,65,201,0.1891,0.3234,16,538,1,538.0,0,14,10537.0,9684.0,20221.0,24.0,12.0,12.0,18,38.55555555555556,19.77777777777778,18.77777777777778,14174.0,22440.75,36614.75,0.0,0.0,252.0,0.0,0.0,13.26116123071453,191.6000005453825,0.0,0.0,16.36327268253237,69.12,13.124248552642413,13.193342481523553,176.800000526011,0.0,0.0,16.769164867529135,68.4,12.983342428015382,0,0.0,9.0,22.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,-0.8660254037844386,0.5000000000000001,1.0,0.0
