source,target,YearMonth,year,month,distance,total_departure_delay_minutes,avg_departure_delay_minutes,count_delayed_departure_services,total_delay_minutes,avg_delay_minutes,count_delayed_services,total_services,ratio_departure_delayed,ratio_arrival_delayed,count_platform_changes,last_active_volume,months_since_last_service,decayed_edge_weight,is_new_or_stale_route,src_degree,src_w_deg_inbound,src_w_deg_outbound,src_w_deg_total,src_avg_distance_total,src_avg_distance_in,src_avg_distance_out,tgt_degree,tgt_avg_distance_total,tgt_avg_distance_in,tgt_avg_distance_out,tgt_w_deg_inbound,tgt_w_deg_outbound,tgt_w_deg_total,common_neighbors,jaccard_coefficient,preferential_attachment,adamic_adar_index,resource_allocation_index,src_avg_temperature_2m,src_avg_rain,src_avg_snowfall,src_avg_snow_depth,src_avg_wind_speed_10m,src_avg_wind_gusts_10m,src_avg_soil_temperature,tgt_avg_temperature_2m,tgt_avg_rain,tgt_avg_snowfall,tgt_avg_snow_depth,tgt_avg_wind_speed_10m,tgt_avg_wind_gusts_10m,tgt_avg_soil_temperature,total_holidays,holiday_density_ratio,weekend_days,working_days,global_median,target_binary,raw_intercity,raw_intercity_direct,raw_international,raw_exceptions,ratio_intercity,ratio_intercity_direct,ratio_international,ratio_operational_exceptions,ratio_sprinter,season_ordinal,month_sin,month_cos,simultaneous_pred,simultaneous_null
HLM,HAD,2019-06-01,2019,6,4,2221.0,0.7,668,6630.0,2.1,510,3151,0.212,0.1619,163,3372,1,3372.0,0,11,8920.0,10458.0,19378.0,11.333333333333332,5.0,6.333333333333333,6,24.0,12.0,12.0,6731.0,5549.0,12280.0,0,0.0,66,0.0,0.0,17.111375178231132,0.1416666679394742,0.0,0.0,14.829848853415912,29.676999333169725,17.802694639894696,17.292833258046045,0.15027777851662702,0.0,0.0,14.220471442904737,29.236499231391484,17.837069269021352,2,0.0667,10.0,19.0,0.2629,0,0.640749,0.0,0.0,0.0,0.641,0.0,0.0,0.0,0.359,3,1.2246467991473532e-16,-1.0,0.0,1.0
HLM,HAD,2020-01-01,2020,1,4,1560.0,0.45,711,11165.0,3.24,721,3449,0.2061,0.209,218,3372,1,3372.0,0,11,8949.0,11046.0,19995.0,11.333333333333332,5.0,6.333333333333333,6,24.0,12.0,12.0,6756.0,5573.0,12329.0,0,0.0,66,0.0,0.0,6.626341562517869,0.08588709732297287,0.00018817204381189038,0.0,21.214396096605768,38.582418268406265,6.137228668697419,6.591166799367275,0.08104838762352223,0.00018817204381189038,0.0,20.019997679898815,37.35290220540057,6.142174797833607,1,0.0323,8.0,22.0,0.2629,0,0.6480139,0.0,0.0,0.0,0.648,0.0,0.0,0.0,0.352,1,0.49999999999999994,0.8660254037844387,1.0,1.0
HLM,HAD,2022-12-01,2022,12,4,2018.0,0.74,762,10600.0,3.89,617,2722,0.2799,0.2267,148,3380,1,3380.0,0,10,9200.0,10989.0,20189.0,10.0,5.0,5.0,6,24.0,12.0,12.0,6836.0,5650.0,12486.0,0,0.0,60,0.0,0.0,4.109943654177891,0.09502688228523218,0.0007526881752475615,0.0,17.558546526457675,30.898063684663466,3.6247285958179223,3.996879142293486,0.10712365678922144,0.0008467741871392855,0.0,16.563917665952637,29.800160483006508,3.6144865818511973,2,0.0645,9.0,21.0,0.2629,0,0.56429094,0.0,0.0,0.0,0.564,0.0,0.0,0.0,0.436,1,-2.4492935982947064e-16,1.0,1.0,0.0
HLM,HAD,2023-05-01,2023,5,4,1670.0,0.61,679,10441.0,3.8,549,2747,0.2472,0.1999,130,3354,1,3354.0,0,12,9141.25,11135.0,20276.25,11.833333333333332,5.5,6.333333333333333,6,24.0,12.0,12.0,6891.0,5728.0,12619.0,0,0.0,72,0.0,0.0,12.479432987269535,0.09610215017712244,0.0,0.0,14.297034365675783,27.241450894263483,13.477416860800917,12.650306724092012,0.11330645051734742,0.0,0.0,13.86999413282961,27.119999276694433,13.550642726882812,3,0.0968,8.0,21.0,0.2629,0,0.5857299,0.0,0.0,0.0,0.586,0.0,0.0,0.0,0.414,2,0.49999999999999994,-0.8660254037844387,0.0,1.0
HLM,HAD,2024-12-01,2024,12,4,2102.0,0.68,835,10525.0,3.42,756,3080,0.2711,0.2455,1356,3510,1,3510.0,0,12,9744.0,11181.16,20925.16,15.333333333333332,9.0,6.333333333333333,6,24.0,12.0,12.0,7093.0,5983.0,13076.0,1,0.1111111111111111,72,0.3789231816899512,0.07142857142857142,6.87519908696413,0.12284946329491113,0.004516128931314715,0.0,18.02920041609836,37.74822478781464,6.5840700778269,6.830078075890259,0.12822580796175748,0.004798387037089435,0.0,16.863407502571743,36.220644095892546,6.509580730110087,2,0.0645,9.0,20.0,0.2629,0,0.66103894,0.0,0.0,0.0,0.661,0.0,0.0,0.0,0.339,1,-2.4492935982947064e-16,1.0,1.0,1.0
HLMS,HLM,2019-04-01,2019,4,1,2150.0,0.99,998,3252.0,1.5,1065,2167,0.4605,0.4915,0,2243,1,2243.0,0,4,4613.0,4561.0,9174.0,8.0,4.0,4.0,13,16.714285714285715,8.0,8.714285714285714,8920.0,10393.0,19313.0,0,0.0,52,0.0,0.0,10.283513998323016,0.039583333943867025,9.722222263614337e-05,0.0,15.341238597366544,29.4429992251926,10.797402930259704,10.231514063311948,0.039583333943867025,9.722222263614337e-05,0.0,15.341238597366544,29.4429992251926,10.745402982831001,4,0.1333,8.0,20.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.8660254037844387,-0.4999999999999998,1.0,1.0
HLMS,HLM,2021-04-01,2021,4,1,662.0,0.3,283,2929.0,1.34,370,2179,0.1299,0.1698,0,2264,1,2264.0,0,4,4672.0,4614.0,9286.0,8.0,4.0,4.0,10,10.0,5.0,5.0,9245.0,11305.0,20550.0,0,0.0,40,0.0,0.0,6.4969166220890155,0.05250000056500236,0.004861111152503226,0.0,16.413632611019743,31.677999058034686,7.397402747803264,6.444916815145148,0.05250000056500236,0.004861111152503226,0.0,16.413632611019743,31.677999058034686,7.345402947399351,4,0.1333,8.0,19.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.8660254037844387,-0.4999999999999998,0.0,1.0
RB,BGN,2023-04-01,2023,4,16,629.0,0.45,261,20024.0,14.35,835,1395,0.1871,0.5986,3,1268,1,1268.0,0,4,2552.0,2540.0,5092.0,19.0,9.5,9.5,6,44.0,22.0,22.0,3205.0,2909.0,6114.0,0,0.0,24,0.0,0.0,8.749166666561116,0.10152777904230688,0.0,0.0,15.377160770859984,27.919499249590768,9.103125009602971,8.544638715899136,0.11611111120631297,0.0,0.0,15.043014066914717,29.0284991270966,8.979708125856188,4,0.1333,10.0,17.0,0.2629,1,0.80573475,0.0,0.0,0.0,0.806,0.0,0.0,0.0,0.194,2,0.8660254037844387,-0.4999999999999998,1.0,0.0
RH,DR,2020-06-01,2020,6,6,190.0,0.19,57,1086.0,1.11,83,976,0.0584,0.085,0,1036,1,1036.0,0,4,2070.0,2070.0,4140.0,10.0,5.0,5.0,8,20.5,10.25,10.25,4354.0,4291.0,8645.0,0,0.0,32,0.0,0.0,17.632180988788605,0.10180555686561597,0.0,0.0,12.13216212756104,25.907499282889894,17.972597654660543,17.771236465374628,0.1037500005422367,0.0,0.0,12.587527471284071,26.206499271591504,18.485264372825622,1,0.0333,8.0,21.0,0.2629,0,0.025614753,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.974,3,1.2246467991473532e-16,-1.0,0.0,0.0
RH,DR,2024-03-01,2024,3,6,264.0,0.26,90,1613.0,1.61,124,1004,0.0896,0.1235,0,1016,1,1016.0,0,4,2031.0,2031.0,4062.0,10.0,5.0,5.0,8,20.5,10.25,10.25,4432.0,4388.0,8820.0,0,0.0,32,0.0,0.0,8.669613974031016,0.06662180394054583,0.0016958277326573595,0.0,13.784139273304637,26.606082769293803,8.55258840250295,8.624345032989599,0.06366083477178781,0.0007537012345697806,0.0,13.967886399532873,25.84199122047681,8.600657243908334,2,0.0645,10.0,20.0,0.2629,0,0.060756974,0.0,0.0,0.0,0.061,0.0,0.0,0.0,0.939,2,1.0,6.123233995736766e-17,1.0,1.0
RH,DR,2024-05-01,2024,5,6,358.0,0.37,100,3100.0,3.17,174,978,0.1022,0.1779,0,1018,1,1018.0,0,4,2033.0,2033.0,4066.0,10.0,5.0,5.0,8,20.5,10.25,10.25,4459.0,4444.0,8903.0,0,0.0,32,0.0,0.0,15.44251928534559,0.17392473148121948,0.0,0.0,10.780079943438372,22.316128440441624,15.663890232322036,15.449607695943566,0.17258064580019764,0.0,0.0,11.054618171746693,21.941612383851442,15.876153433194725,3,0.0968,8.0,21.0,0.2629,0,0.056237217,0.0,0.0,0.0,0.056,0.0,0.0,0.0,0.944,2,0.49999999999999994,-0.8660254037844387,1.0,0.0
UTLR,UT,2019-01-01,2019,1,3,653.0,0.38,390,4096.0,2.36,503,1734,0.2249,0.2901,0,0,12,0.0,1,4,0.0,0.0,0.0,5.0,2.5,2.5,28,49.6875,26.0,23.6875,0.0,0.0,0.0,0,0.0,112,0.0,0.0,3.470698926062073,0.05725806528922691,0.005927419360046105,0.0027956988622424425,15.843192319395722,30.327579810414264,3.402688180066405,3.424459782674388,0.05362903310727048,0.005362903228610433,0.0027956988622424425,16.13379898827563,30.573870114100878,3.511690955864446,1,0.0323,8.0,22.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,1.0,1.0
UTLR,UT,2020-05-01,2020,5,3,507.0,0.3,194,2818.0,1.66,289,1700,0.1141,0.17,0,1776,1,1776.0,0,4,3643.0,3612.0,7255.0,5.0,2.5,2.5,28,50.29166666666667,25.416666666666668,24.875,23825.0,30990.0,54815.0,0,0.0,112,0.0,0.0,12.958534955497711,0.03158602198605896,0.0,0.0,13.351108156064505,27.59661220863301,13.904368272391698,13.02755127494694,0.02970430130759875,0.0,0.0,13.479257231918714,27.83806368740656,13.996435693515245,3,0.0968,10.0,19.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.49999999999999994,-0.8660254037844387,1.0,1.0
UTLR,UT,2022-01-01,2022,1,3,209.0,0.19,95,1754.0,1.59,152,1102,0.0862,0.1379,0,1772,1,1772.0,0,4,3714.0,3652.0,7366.0,5.0,2.5,2.5,28,49.15384615384615,26.153846153846153,23.0,24166.16,32447.0,56613.16,0,0.0,112,0.0,0.0,5.0329973109877635,0.07298387142439042,0.0024462365395119113,0.0,14.992142772562401,27.95516050759182,4.776411293174631,4.964446349289789,0.07352150570080486,0.0014112903185749567,0.0,15.147677374623155,28.059676627958975,4.834002804051163,1,0.0323,10.0,21.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,0.0,0.0
UTLR,UT,2022-05-01,2022,5,3,287.0,0.22,100,3631.0,2.75,210,1319,0.0758,0.1592,0,1737,1,1737.0,0,4,3711.0,3617.0,7328.0,5.0,2.5,2.5,30,45.26696832579185,23.384615384615383,21.88235294117647,24445.6,32616.199999999997,57061.799999999996,0,0.0,120,0.0,0.0,13.787903242213751,0.0880376345287728,0.0,0.0,12.395210266033168,25.037418698110887,14.616330632599452,13.873720609052206,0.0883064516569658,0.0,0.0,12.569278001224482,25.262418795657414,14.722779756592166,1,0.0323,9.0,21.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.49999999999999994,-0.8660254037844387,0.0,0.0
ODB,ZVB,2020-04-01,2020,4,8,1089.0,1.22,762,141.0,0.16,51,889,0.8571,0.0574,0,905,1,905.0,0,3,1885.0,905.0,2790.0,15.5,7.5,8.0,5,22.666666666666664,14.666666666666666,8.0,1876.0,1879.0,3755.0,0,0.0,15,0.0,0.0,11.534597220742661,0.02861111152710186,0.0,0.0,13.023651266098023,27.05799927910169,12.31681944636835,11.413763913188854,0.027222222648561,0.0,0.0,12.843509022477601,25.747499282823668,11.895916694071557,4,0.1333,8.0,19.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.8660254037844387,-0.4999999999999998,0.0,0.0
ODB,ZVB,2020-12-01,2020,12,8,1385.0,1.58,832,599.0,0.68,74,879,0.9465,0.0842,0,924,1,924.0,0,3,1908.0,924.0,2832.0,15.5,7.5,8.0,4,16.0,8.0,8.0,1907.0,1907.0,3814.0,0,0.0,12,0.0,0.0,5.491723248905312,0.12352150687647442,0.0,0.0,15.961004987158763,30.97983790533517,5.390984002748625,5.562354982995819,0.12419354884574811,0.0,0.0,15.74356730098045,29.65451540549596,5.492395310832928,2,0.0645,8.0,22.0,0.2629,0,0.0011376564,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.999,1,-2.4492935982947064e-16,1.0,0.0,1.0
ODB,ZVB,2021-12-01,2021,12,8,1409.0,1.54,783,1750.0,1.91,128,914,0.8567,0.14,0,907,1,907.0,0,3,1879.0,907.0,2786.0,15.5,7.5,8.0,4,16.0,8.0,8.0,1879.0,1879.0,3758.0,0,0.0,12,0.0,0.0,5.3376237964407816,0.0841397853287798,0.004422042999536761,0.0008602150345361361,14.912856280643453,27.826934720880242,5.058053890037881,5.362623783101338,0.07231182855383683,0.0031989247848590216,0.0009139784741946446,14.670506781067258,26.781773438376764,5.051266246557897,2,0.0645,8.0,23.0,0.2629,0,0.0010940919,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.999,1,-2.4492935982947064e-16,1.0,0.0,1.0
DR,AH,2021-01-01,2021,1,16,879.0,0.8,382,4646.0,4.22,355,1102,0.3466,0.3221,0,1103,1,1103.0,0,8,4348.0,4356.0,8704.0,20.5,10.25,10.25,16,50.349206349206355,28.571428571428573,21.77777777777778,8898.0,8889.46,17787.46,0,0.0,128,0.0,0.0,2.750010701084149,0.1155913985204152,0.0067741935571996115,0.006438171989234385,15.372949561444662,28.92967657055906,2.8633843737038513,2.7322365512310336,0.12244623652108574,0.00517473124488387,0.00538978484078681,15.404669357884314,29.623063746319023,2.874575241213484,1,0.0323,10.0,20.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.49999999999999994,0.8660254037844387,1.0,1.0
GN,ASN,2019-01-01,2019,1,28,270.0,0.27,88,2610.0,2.65,86,985,0.0893,0.0873,12,0,12,0.0,1,2,0.0,0.0,0.0,15.0,0.0,15.0,7,74.66666666666666,36.0,38.666666666666664,0.0,0.0,0.0,0,0.0,14,0.0,0.0,3.1406560335007887,0.07647849572321741,0.010631720465357585,0.0025672042436937813,18.433450327364987,33.46741852132223,3.0971076096988894,2.9475806440547188,0.08037634475296863,0.008938172030993688,0.002647849403181544,17.23472405217027,32.8030636284941,2.9533602187500123,1,0.0323,8.0,22.0,0.2629,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.49999999999999994,0.8660254037844387,0.0,0.0
GN,ASN,2020-05-01,2020,5,28,8.0,0.07,6,2040.0,16.86,34,121,0.0496,0.281,1,1033,1,1033.0,0,2,0.0,2464.0,2464.0,15.0,0.0,15.0,10,78.0,38.8,39.2,4565.0,3626.63,8191.63,0,0.0,20,0.0,0.0,11.8199571845352,0.03158602187590253,0.0,0.0,14.083337212922753,27.893225055868907,13.090320100707393,12.2672042929998,0.02943548435966174,0.0,0.0,13.778155329326788,28.67999926081268,13.701075254588998,3,0.0968,10.0,19.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.49999999999999994,-0.8660254037844387,0.0,1.0
GN,ASN,2022-01-01,2022,1,28,154.0,0.15,68,3390.0,3.28,107,1034,0.0658,0.1035,15,1057,1,1057.0,0,2,0.0,2408.0,2408.0,15.0,0.0,15.0,7,74.66666666666666,36.0,38.666666666666664,4474.0,3539.0,8013.0,0,0.0,14,0.0,0.0,5.098720540823315,0.07782258105374151,0.003857526808015762,8.064515948776276e-05,18.32102457137518,32.2712894655684,4.7877662425800676,4.945362900999645,0.07486559207280798,0.0022580645057142423,5.376343965850851e-05,17.08422596360086,31.608870127508716,4.669959679090728,1,0.0323,10.0,21.0,0.2629,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.49999999999999994,0.8660254037844387,0.0,0.0
GN,ASN,2022-05-01,2022,5,28,105.0,0.22,59,1080.0,2.3,33,469,0.1258,0.0704,3,1057,1,1057.0,0,2,0.0,2408.0,2408.0,15.0,0.0,15.0,9,72.0,33.333333333333336,38.666666666666664,4504.75,3541.0,8045.75,1,0.14285714285714285,18,0.9102392266268373,0.3333333333333333,12.976610410918472,0.08575268869879105,0.0,0.0,13.938526175435513,26.60177346903791,13.693747485196718,13.455913962375734,0.07432795719554026,0.0,0.0,13.590993520633507,27.412741215639215,14.578629042833082,1,0.0323,9.0,21.0,0.2629,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.49999999999999994,-0.8660254037844387,0.0,0.0
HDRZ,ANA,2022-06-01,2022,6,11,362.0,0.33,178,4472.0,4.12,179,1085,0.1641,0.165,8,1272,1,1272.0,0,3,2579.0,1272.0,3851.0,17.0,6.0,11.0,4,20.0,10.0,10.0,2578.0,2578.0,5156.0,0,0.0,12,0.0,0.0,15.5941109140714,0.15055555608123541,0.0,0.0,15.882883707020017,30.38099916709794,16.97730526659224,15.607110839419894,0.15055555608123541,0.0,0.0,15.882883707020017,30.38099916709794,16.99030533631643,2,0.0667,8.0,21.0,0.2629,0,0.9751152,0.0,0.0,0.0,0.975,0.0,0.0,0.0,0.025,3,1.2246467991473532e-16,-1.0,0.0,0.0
GS,BZL,2019-05-01,2019,5,5,462.0,0.41,261,3500.0,3.09,198,1131,0.2308,0.1751,3,1128,1,1128.0,0,8,2337.0,2337.0,4674.0,38.0,19.0,19.0,4,11.0,5.5,5.5,2248.0,2248.0,4496.0,0,0.0,32,0.0,0.0,11.835693665730055,0.06411290397086451,0.0,0.0,15.09162566366215,29.864515367374626,13.110895328624274,11.8421936586339,0.06411290397086451,0.0,0.0,15.09162566366215,29.864515367374626,13.117395185655162,1,0.0323,8.0,22.0,0.2629,0,0.9991158,0.0,0.0,0.0008841733,0.999,0.0,0.0,0.001,0.0,2,0.49999999999999994,-0.8660254037844387,1.0,0.0
GS,BZL,2019-12-01,2019,12,5,601.0,0.52,258,3185.0,2.77,251,1149,0.2245,0.2185,0,1152,1,1152.0,0,8,2388.0,2388.0,4776.0,38.0,19.0,19.0,4,11.0,5.5,5.5,2296.0,2297.0,4593.0,0,0.0,32,0.0,0.0,6.284819881226467,0.11357526929788692,0.0,0.0,20.93756751892387,37.799998964673726,5.89369083860869,6.291320071775987,0.11357526929788692,0.0,0.0,20.93756751892387,37.799998964673726,5.9001910353219635,2,0.0645,9.0,20.0,0.2629,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,-2.4492935982947064e-16,1.0,1.0,0.0
EHS,BET,2020-04-01,2020,4,9,835.0,0.3,416,11020.0,3.98,408,2771,0.1501,0.1472,25,3140,1,3140.0,0,4,5406.0,4985.0,10391.0,10.0,5.0,5.0,10,31.2,15.6,15.6,5413.25,5411.66,10824.91,1,0.16666666666666666,40,0.48089834696298783,0.125,11.832944288239297,0.02111111150847541,0.0,0.0,11.76691738665104,25.26999932196405,12.542041539235248,11.826014043670147,0.020972222472644516,0.0,0.0,12.391496322055657,26.300499276982414,12.63261128200425,4,0.1333,8.0,19.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.8660254037844387,-0.4999999999999998,1.0,0.0
EHS,BET,2020-12-01,2020,12,9,1584.0,0.51,798,3260.0,1.05,316,3109,0.2567,0.1016,44,3169,1,3169.0,0,4,5437.0,5055.0,10492.0,10.0,5.0,5.0,4,19.0,9.5,9.5,5437.0,5431.0,10868.0,0,0.0,16,0.0,0.0,5.430529609455236,0.11760752831375407,0.0002822580757320568,0.0,13.895013468480238,27.781934694577288,5.260368322172472,5.471016099771625,0.11572580796576315,0.0002822580657178356,0.0,14.937284164851711,29.43822500654446,5.328072509457988,2,0.0645,8.0,22.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-2.4492935982947064e-16,1.0,1.0,1.0
EHS,BET,2021-12-01,2021,12,9,2046.0,0.8,840,4309.0,1.69,389,2555,0.3288,0.1523,58,3170,1,3170.0,0,4,5492.0,5094.0,10586.0,10.0,5.0,5.0,4,19.0,9.5,9.5,5492.0,5492.0,10984.0,0,0.0,16,0.0,0.0,5.157948927918789,0.06760752759873867,0.003669354804260756,0.0012096773923164414,13.155539667093626,25.317096083394944,4.832008137310084,5.223569879002909,0.06438172105900063,0.0035752688023832535,0.0012231182522310685,14.057649900515875,26.63274113914018,4.89494080145553,2,0.0645,8.0,23.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-2.4492935982947064e-16,1.0,1.0,1.0
OT,BTL,2019-01-01,2019,1,9,1045.0,0.99,396,2141.0,2.03,257,1057,0.3746,0.2431,0,0,12,0.0,1,4,0.0,0.0,0.0,17.0,8.5,8.5,10,23.6,11.8,11.8,0.0,0.0,0.0,0,0.0,40,0.0,0.0,3.191483974384184,0.06303763476711127,0.005174731274926534,0.0041666665735344095,16.00805915299282,30.50419275542741,3.3634597939809643,3.117674734583625,0.06935483931253354,0.004986559161015095,0.004206989153278291,15.418817522545014,29.248547556579755,3.245833339284785,1,0.0323,8.0,22.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,1.0,0.0
OT,BTL,2020-05-01,2020,5,9,398.0,0.4,167,881.0,0.89,82,990,0.1687,0.0828,0,1061,1,1061.0,0,4,3019.0,3018.0,6037.0,17.0,8.5,8.5,7,20.0,11.0,9.0,5494.0,5419.0,10913.0,1,0.2,28,0.5581106265512472,0.16666666666666666,13.979252515941537,0.023790322865049045,0.0,0.0,13.51325249375515,28.4670960416076,15.557881530895028,13.93555107616609,0.026209677639667705,0.0,0.0,12.95097365254356,27.22499922206325,15.484677398717531,3,0.0968,10.0,19.0,0.2629,0,0.0,0.0,0.0,0.001010101,0.0,0.0,0.0,0.001,0.999,2,0.49999999999999994,-0.8660254037844387,0.0,0.0
OT,BTL,2022-01-01,2022,1,9,558.0,0.53,241,2106.0,1.99,164,1059,0.2276,0.1549,0,1063,1,1063.0,0,4,3040.0,3040.0,6080.0,17.0,8.5,8.5,7,20.0,11.0,9.0,5587.0,5492.0,11079.0,1,0.2,28,0.5138983423697507,0.14285714285714285,4.463795764429334,0.05174731259905203,0.0005645161514641136,0.0,14.889495061570278,27.588870225093697,4.354790379723874,4.390927420248107,0.05524193612678397,0.0011290322828997848,0.0,14.349867335090073,26.551934668934475,4.234543000718438,1,0.0323,10.0,21.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,1.0,1.0
OT,BTL,2022-05-01,2022,5,9,970.0,0.91,392,2202.0,2.07,268,1064,0.3684,0.2519,0,1075,1,1075.0,0,4,3052.0,3052.0,6104.0,17.0,8.5,8.5,9,23.8,12.8,11.0,5634.0,5571.0,11205.0,1,0.16666666666666666,36,0.5581106265512472,0.16666666666666666,15.159561621245517,0.07634408661835296,0.0,0.0,12.456669055566351,25.90548320995864,16.67300243980141,15.121975813501624,0.0909946240504743,0.0,0.0,11.863218348032685,24.53467677229194,16.321438133716583,1,0.0323,9.0,21.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.49999999999999994,-0.8660254037844387,0.0,1.0
VH,HIL,2021-01-01,2021,1,10,245.0,0.21,63,1085.0,0.92,81,1176,0.0536,0.0689,0,1183,1,1183.0,0,4,2399.0,1927.0,4326.0,18.0,9.0,9.0,4,17.0,8.5,8.5,2399.0,2399.0,4798.0,0,0.0,16,0.0,0.0,3.8543871811551034,0.1252688180294729,0.004233870975753312,0.000645161275902102,17.81329804106105,32.62257980723535,3.4232715844597306,4.288556356173289,0.11572580664388595,0.0038575268881295317,0.0005913978362435936,20.888151122517485,36.297095928461324,3.6182606612101837,1,0.0323,10.0,20.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,0.0,1.0
CPS,RTA,2023-04-01,2023,4,1,901.0,0.78,249,3504.0,3.02,319,1160,0.2147,0.275,0,1601,1,1601.0,0,4,3186.0,3186.0,6372.0,5.0,2.5,2.5,7,14.166666666666668,7.5,6.666666666666667,7209.0,5178.0,12387.0,0,0.0,28,0.0,0.0,8.533486317605194,0.1147222229383058,0.0,0.0,15.576502742701107,29.23749919798639,9.197236321369807,8.546486048110657,0.1147222229383058,0.0,0.0,15.576502742701107,29.23749919798639,9.210235995716518,4,0.1333,10.0,17.0,0.2629,1,0.0,0.0,0.0,0.00086206896,0.0,0.0,0.0,0.001,0.999,2,0.8660254037844387,-0.4999999999999998,0.0,1.0
HGV,MP,2023-04-01,2023,4,20,256.0,0.26,101,1145.0,1.18,121,971,0.104,0.1246,10,1104,1,1104.0,0,4,2208.0,2210.0,4418.0,34.0,17.0,17.0,7,48.66666666666667,20.666666666666668,28.0,6354.0,5557.0,11911.0,0,0.0,28,0.0,0.0,8.063152729409437,0.12805555635649296,0.0002916666782564587,0.0,14.618133905529977,28.58899920516544,8.52363881667455,8.162777766393912,0.13458333319673935,0.0,0.0,14.484768956899643,28.415499220291775,8.716041646235519,4,0.1333,10.0,17.0,0.2629,0,0.09371781,0.0,0.0,0.0,0.094,0.0,0.0,0.0,0.906,2,0.8660254037844387,-0.4999999999999998,0.0,0.0
HVS,HVSP,2023-01-01,2023,1,1,1514.0,0.92,640,3957.0,2.4,455,1649,0.3881,0.2759,135,1952,1,1952.0,0,14,10666.5,9262.0,19928.5,23.166666666666664,14.0,9.166666666666666,6,13.333333333333334,6.666666666666667,6.666666666666667,3984.0,3870.0,7854.0,0,0.0,84,0.0,0.0,5.423021648174292,0.16666666713733508,0.014301074989220147,0.003091397780364239,18.683967672048077,34.9819345368493,5.245467860211608,5.4295215019780985,0.16666666713733508,0.014301074989220147,0.003091397780364239,18.683967672048077,34.9819345368493,5.25196776080436,1,0.0323,9.0,22.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,1.0,1.0
HVS,HVSP,2023-12-01,2023,12,1,2359.0,1.42,869,5007.0,3.02,635,1656,0.5248,0.3835,142,1951,1,1951.0,0,14,10195.0,8980.060000000001,19175.06,23.0,12.0,11.0,7,15.916666666666668,9.25,6.666666666666667,3929.37,3601.0,7530.37,0,0.0,98,0.0,0.0,6.29486308487693,0.15470430215880757,0.0037634408562093654,0.0030107526208764763,19.968718768447957,37.07225703744478,5.905951732018542,6.301362867775043,0.15470430215880757,0.0037634408562093654,0.0030107526208764763,19.968718768447957,37.07225703744478,5.912451667225449,2,0.0645,10.0,19.0,0.2629,1,0.004227053,0.0,0.0,0.0006038647,0.004,0.0,0.0,0.001,0.995,1,-2.4492935982947064e-16,1.0,1.0,0.0
