source,target,YearMonth,year,month,distance,total_departure_delay_minutes,avg_departure_delay_minutes,count_delayed_departure_services,total_delay_minutes,avg_delay_minutes,count_delayed_services,total_services,ratio_departure_delayed,ratio_arrival_delayed,count_platform_changes,last_active_volume,months_since_last_service,decayed_edge_weight,is_new_or_stale_route,src_degree,src_w_deg_inbound,src_w_deg_outbound,src_w_deg_total,src_avg_distance_total,src_avg_distance_in,src_avg_distance_out,tgt_degree,tgt_avg_distance_total,tgt_avg_distance_in,tgt_avg_distance_out,tgt_w_deg_inbound,tgt_w_deg_outbound,tgt_w_deg_total,common_neighbors,jaccard_coefficient,preferential_attachment,adamic_adar_index,resource_allocation_index,src_avg_temperature_2m,src_avg_rain,src_avg_snowfall,src_avg_snow_depth,src_avg_wind_speed_10m,src_avg_wind_gusts_10m,src_avg_soil_temperature,tgt_avg_temperature_2m,tgt_avg_rain,tgt_avg_snowfall,tgt_avg_snow_depth,tgt_avg_wind_speed_10m,tgt_avg_wind_gusts_10m,tgt_avg_soil_temperature,total_holidays,holiday_density_ratio,weekend_days,working_days,global_median,target_binary,target_absolute,target_threshold_month_relative,target_relative,raw_intercity,raw_intercity_direct,raw_international,raw_exceptions,ratio_intercity,ratio_intercity_direct,ratio_international,ratio_operational_exceptions,ratio_sprinter,season_ordinal,month_sin,month_cos,simultaneous_pred,simultaneous_null
NKK,HD,2023-05-01,2023,5,16,33.0,0.94,9,303.0,8.66,17,35,0.2571,0.4857,0,34,1,34.0,0,6,2425.0,2343.0,4768.0,17.0,7.666666666666667,9.333333333333334,6,29.0,10.666666666666666,18.333333333333332,2341.0,2338.0,4679.0,0,0.0,36,0.0,0.0,13.079991738642416,68.50000022351742,0.0,0.0,12.604339931520723,52.56,13.893029347542793,13.099139606760394,60.29999998211861,0.0,0.0,12.624108821714437,48.96,14.122795560026681,3,0.0968,8.0,21.0,0.2629,1,1,0.2371,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.49999999999999994,-0.8660254037844387,1.0,1.0
NM,O,2021-05-01,2021,5,24,211.0,0.2,79,3972.0,3.85,204,1031,0.0766,0.1979,30,1172,1,1172.0,0,8,5553.0,8402.0,13955.0,23.5,11.75,11.75,8,26.0,13.0,13.0,4650.0,4752.0,9402.0,0,0.0,64,0.0,0.0,11.27797564319385,94.50000093132257,0.0,0.0,14.035369754638722,98.64,11.41399710665467,11.244642310565517,90.50000093877316,0.0,0.0,14.898727648601096,97.2,11.522800865352794,3,0.0968,10.0,19.0,0.2629,0,0,0.2371,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.49999999999999994,-0.8660254037844387,1.0,1.0
O,RVS,2019-05-01,2019,5,8,513.0,0.48,177,3648.0,3.44,401,1060,0.167,0.3783,1,1040,1,1040.0,0,10,4266.0,4438.0,8704.0,28.4,14.2,14.2,4,15.0,7.5,7.5,2087.0,2087.0,4174.0,0,0.0,40,0.0,0.0,11.844575115429457,48.400000385940075,0.0,0.0,12.784075094487077,56.88,12.87696753137855,11.870575213624585,48.400000385940075,0.0,0.0,12.784075094487077,56.88,12.902967711289724,1,0.0323,8.0,22.0,0.2629,1,1,0.2371,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.49999999999999994,-0.8660254037844387,1.0,0.0
UT,HT,2021-05-01,2021,5,48,571.0,0.25,199,8049.0,3.46,479,2327,0.0855,0.2058,75,3438,1,3438.0,0,26,24436.88,32510.67,56947.55,43.36363636363636,20.363636363636363,23.0,12,44.25714285714285,24.4,19.857142857142858,11402.0,13753.0,25155.0,0,0.0,312,0.0,0.0,10.87990342481162,104.00000118464231,0.0,0.0,14.631527891482717,97.2,11.11962116085073,11.220400837159925,103.00000101327896,0.0,0.0,14.929190322195971,95.03999,11.491099792782979,3,0.0968,10.0,19.0,0.2629,0,1,0.2371,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.49999999999999994,-0.8660254037844387,1.0,1.0
RTST,ASB,2019-05-01,2019,5,81,13.0,2.6,3,0.0,0.0,0,5,0.6,0.0,2,0,12,0.0,1,9,40.0,54.0,94.0,27.4,5.4,22.0,16,30.11111111111111,19.0,11.11111111111111,7997.0,7766.0,15763.0,0,0.0,144,0.0,0.0,11.519545762128727,45.400000274181366,0.0,0.0,13.480981903611331,62.279995,12.920822610778194,11.385478777590619,38.60000041872263,0.0,0.0,14.303904799363947,59.039997,12.789511115320268,1,0.0323,8.0,22.0,0.2629,0,0,0.2371,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,0.49999999999999994,-0.8660254037844387,1.0,1.0
BGN,ASS,2020-05-01,2020,5,153,0.0,0.0,0,1560.0,43.33,36,36,0.0,1.0,0,0,12,0.0,1,7,2598.0,2597.0,5195.0,111.66666666666666,51.0,60.666666666666664,16,95.98412698412699,32.42857142857143,63.55555555555556,27536.0,20016.0,47552.0,2,0.15384615384615385,112,1.039008973514235,0.29166666666666663,13.878102241344349,21.40000031143427,0.0,0.0,14.307300444572203,72.72,15.364191000820488,12.51539508830155,19.600000090897083,0.0,0.0,13.933662029323719,67.32,13.850811718612588,3,0.0968,10.0,19.0,0.2629,1,1,0.2371,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.49999999999999994,-0.8660254037844387,0.0,1.0
HNK,HKS,2021-05-01,2021,5,9,546.0,0.55,206,2207.0,2.23,280,988,0.2085,0.2834,2,1642,1,1642.0,0,4,3367.0,4381.0,7748.0,10.0,5.0,5.0,4,13.0,6.5,6.5,3367.0,3369.0,6736.0,0,0.0,16,0.0,0.0,10.394430131040593,93.80000042915344,0.0,0.0,15.658196994614217,96.84,11.041674749184681,10.675421887187548,85.40000096708536,0.0,0.0,18.09725213787889,101.52,11.45868799378795,3,0.0968,10.0,19.0,0.2629,1,1,0.2371,1,0.97064775,0.0,0.0,0.0020242915,0.971,0.0,0.0,0.002,0.027,2,0.49999999999999994,-0.8660254037844387,1.0,0.0
GVC,LEDN,2020-05-01,2020,5,15,0.0,0.0,0,110160.0,59.8,1836,1842,0.0,0.9967,0,2125,1,2125.0,0,5,0.0,11210.0,11210.0,9.6,0.0,9.6,25,92.39102564102564,45.083333333333336,47.30769230769231,13232.0,13991.0,27223.0,2,0.1111111111111111,125,0.930930733793997,0.23376623376623376,12.872914196022096,16.200000196695328,0.0,0.0,15.559783028819227,75.96,14.278156122212769,12.894784957651169,15.700000047683716,0.0,0.0,15.331917120764652,72.36,14.60432803951284,3,0.0968,10.0,19.0,0.2629,1,1,0.2371,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.49999999999999994,-0.8660254037844387,1.0,1.0
GVC,LEDN,2022-05-01,2022,5,15,493.0,0.24,178,6277.0,3.12,173,2013,0.0884,0.0859,118,2193,1,2193.0,0,5,0.0,11147.0,11147.0,9.6,0.0,9.6,21,36.0,19.0,17.0,14371.0,14899.0,29270.0,2,0.13333333333333333,105,1.279458146995729,0.41666666666666663,13.321234080099291,57.300000965595245,0.0,0.0,14.454419529085518,68.4,14.521771701433325,13.326975797132778,50.59999977052212,0.0,0.0,14.394640149007882,71.28,14.689610303409639,1,0.0323,9.0,21.0,0.2629,0,0,0.2371,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.49999999999999994,-0.8660254037844387,0.0,1.0
GVM,LAA,2020-05-01,2020,5,3,315.0,0.17,96,1070.0,0.59,102,1820,0.0527,0.056,27,2034,1,2034.0,0,4,4041.0,4041.0,8082.0,9.0,4.5,4.5,10,79.75,42.0,37.75,9051.0,6604.0,15655.0,0,0.0,40,0.0,0.0,12.918413998939657,16.200000196695328,0.0,0.0,15.559783028819227,75.96,14.323655923848511,12.898913995873544,16.200000196695328,0.0,0.0,15.559783028819227,75.96,14.30415585284592,3,0.0968,10.0,19.0,0.2629,0,0,0.2371,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.49999999999999994,-0.8660254037844387,0.0,1.0
GVM,LAA,2022-05-01,2022,5,3,909.0,0.47,255,7222.0,3.76,391,1920,0.1328,0.2036,48,1985,1,1985.0,0,5,3973.0,3971.0,7944.0,11.166666666666668,6.666666666666667,4.5,7,11.333333333333332,5.0,6.333333333333333,9550.0,7328.0,16878.0,1,0.16666666666666666,35,0.40242960438184466,0.08333333333333333,13.366733882375943,57.300000965595245,0.0,0.0,14.454419529085518,68.4,14.567271503069067,13.347233906868965,57.300000965595245,0.0,0.0,14.454419529085518,68.4,14.547771402584608,1,0.0323,9.0,21.0,0.2629,0,1,0.2371,0,0.003125,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.997,2,0.49999999999999994,-0.8660254037844387,0.0,1.0
HFD,LEDN,2021-05-01,2021,5,24,21.0,2.33,3,155.0,17.22,7,9,0.3333,0.7778,0,193,2,96.5,0,6,4665.0,7917.5,12582.5,22.666666666666668,11.333333333333334,11.333333333333334,23,39.63636363636364,21.0,18.636363636363637,13530.06,14263.24,27793.3,1,0.06666666666666667,138,0.45511961331341866,0.1111111111111111,10.68823923859545,110.50000116229057,0.0,0.0,15.111573651432991,97.92,11.070094100890621,10.667701488861473,98.000000923872,0.0,0.0,16.464050614224966,100.079994,11.317499867690508,3,0.0968,10.0,19.0,0.2629,1,1,0.2371,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.49999999999999994,-0.8660254037844387,1.0,0.0
NDB,HVS,2020-05-01,2020,5,6,49.0,0.06,25,2046.0,2.71,63,756,0.0331,0.0833,0,1192,1,1192.0,0,8,6641.0,6636.0,13277.0,19.0,9.5,9.5,15,25.857142857142858,14.0,11.857142857142858,10997.0,10350.45,21347.45,0,0.0,120,0.0,0.0,12.869029598851357,26.400000117719173,0.0,0.0,14.3003534991895,73.079994,13.795508123854155,12.871543120152207,26.800000324845314,0.0,0.0,13.565938795526181,69.479996,13.765158718632113,3,0.0968,10.0,19.0,0.2629,0,0,0.2371,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.49999999999999994,-0.8660254037844387,1.0,1.0
NDB,HVS,2022-05-01,2022,5,6,237.0,0.26,101,2477.0,2.7,183,918,0.11,0.1993,2,965,1,965.0,0,8,6272.0,6238.0,12510.0,19.0,9.5,9.5,14,21.916666666666664,12.75,9.166666666666666,10723.8,8992.0,19715.8,0,0.0,112,0.0,0.0,13.69853229708569,61.90000095963478,0.0,0.0,13.005246591904472,66.24,14.517215141045149,13.715360380629058,63.99999983608723,0.0,0.0,12.535987296732523,57.96,14.533371089607156,1,0.0323,9.0,21.0,0.2629,0,0,0.2371,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.49999999999999994,-0.8660254037844387,1.0,0.0
ZLW,BDPB,2024-05-01,2024,5,10,346.0,0.31,115,3655.0,3.27,210,1117,0.103,0.188,4,1121,1,1121.0,0,8,4273.0,4498.0,8771.0,23.5,11.75,11.75,4,15.0,7.5,7.5,2294.0,2226.0,4520.0,0,0.0,32,0.0,0.0,15.001870843671984,156.20000088214874,0.0,0.0,11.734123392571364,53.28,15.458591207381218,15.089265897709836,180.50000026077032,0.0,0.0,11.362044278211812,53.28,15.38677934421006,3,0.0968,8.0,21.0,0.2629,0,0,0.2371,0,0.06624888,0.0,0.0,0.0,0.066,0.0,0.0,0.0,0.934,2,0.49999999999999994,-0.8660254037844387,0.0,0.0
ST,STZ,2019-05-01,2019,5,1,68.0,0.06,29,2814.0,2.44,72,1152,0.0252,0.0625,2,1150,1,1150.0,0,4,2269.0,2269.0,4538.0,2.0,1.0,1.0,4,7.0,3.5,3.5,2269.0,2269.0,4538.0,0,0.0,16,0.0,0.0,11.545935298486423,51.90000033378601,0.0,0.0,12.919575880131413,56.16,12.624228274309507,11.591435695848157,51.90000033378601,0.0,0.0,12.919575880131413,56.16,12.669728712369038,1,0.0323,8.0,22.0,0.2629,0,0,0.2371,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.49999999999999994,-0.8660254037844387,0.0,1.0
LW,GW,2021-05-01,2021,5,13,220.0,0.25,64,660.0,0.76,16,869,0.0736,0.0184,12,1078,1,1078.0,0,2,0.0,2146.0,2146.0,21.0,0.0,21.0,3,14.0,9.0,5.0,2174.0,1078.0,3252.0,0,0.0,6,0.0,0.0,10.139102325804773,144.8000010997057,0.0,0.0,15.160134428371025,87.84,10.771696420766974,10.228368287605624,133.70000103116035,0.0,0.0,15.378327782035514,89.27999,10.805854858890656,3,0.0968,10.0,19.0,0.2629,0,0,0.2371,0,0.09781358,0.0,0.0,0.0,0.098,0.0,0.0,0.0,0.902,2,0.49999999999999994,-0.8660254037844387,0.0,1.0
RAI,ASDZ,2024-05-01,2024,5,1,1169.0,0.73,443,3911.0,2.44,515,1603,0.2764,0.3213,5,2001,1,2001.0,0,4,4160.0,3829.0,7989.0,4.0,2.0,2.0,12,21.333333333333332,10.666666666666666,10.666666666666666,13429.47,11364.43,24793.9,1,0.14285714285714285,48,0.45511961331341866,0.1111111111111111,15.02947013672962,149.7000002413988,0.0,0.0,12.25506011364601,54.719997,15.731486253840949,15.035970372538413,149.7000002413988,0.0,0.0,12.25506011364601,54.719997,15.737986497981574,3,0.0968,8.0,21.0,0.2629,1,1,0.2371,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.49999999999999994,-0.8660254037844387,0.0,0.0
HT,UT,2024-05-01,2024,5,48,3093.0,1.19,895,17627.0,6.78,1070,2600,0.3442,0.4115,109,2964,1,2964.0,0,14,11725.0,13200.0,24925.0,41.0,21.142857142857142,19.857142857142858,34,44.364285714285714,21.714285714285715,22.65,22771.739999999998,35195.83,57967.57,1,0.037037037037037035,476,0.6213349345596119,0.2,15.330145223166353,159.00000093877316,0.0,0.0,11.137063982826406,49.32,15.648760816102387,15.24126095669244,147.10000105947256,0.0,0.0,11.55423082451346,49.32,15.54603244668694,3,0.0968,8.0,21.0,0.2629,1,1,0.2371,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.49999999999999994,-0.8660254037844387,1.0,1.0
AMF,APD,2023-05-01,2023,5,43,1311.0,0.98,378,3819.0,2.86,386,1337,0.2827,0.2887,33,1509,1,1509.0,0,15,12798.0,12962.0,25760.0,46.10714285714286,23.857142857142858,22.25,5,49.33333333333333,29.0,20.333333333333332,2990.0,3546.0,6536.0,0,0.0,75,0.0,0.0,13.111147647583357,65.70000053197145,0.0,0.0,12.654976214372343,51.48,14.020153008481508,13.143343998860287,73.20000022649765,0.0,0.0,12.476172037182316,48.6,14.1297687292099,3,0.0968,8.0,21.0,0.2629,1,1,0.2371,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.49999999999999994,-0.8660254037844387,0.0,1.0
NM,NMGO,2021-05-01,2021,5,3,504.0,0.27,212,4825.0,2.55,238,1891,0.1121,0.1259,44,1947,1,1947.0,0,8,5553.0,8402.0,13955.0,23.5,11.75,11.75,4,5.0,2.5,2.5,3880.0,3562.0,7442.0,0,0.0,32,0.0,0.0,11.27797564319385,94.50000093132257,0.0,0.0,14.035369754638722,98.64,11.41399710665467,11.219621164183463,90.0000009983778,0.0,0.0,14.358531521653296,102.6,11.353693755083187,3,0.0968,10.0,19.0,0.2629,0,0,0.2371,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.49999999999999994,-0.8660254037844387,0.0,0.0
RTA,CPS,2024-05-01,2024,5,1,668.0,0.59,211,3101.0,2.73,330,1135,0.1859,0.2907,1,1426,1,1426.0,0,7,6632.0,4655.0,11287.0,14.166666666666668,7.5,6.666666666666667,4,5.0,2.5,2.5,2655.0,2655.0,5310.0,0,0.0,28,0.0,0.0,15.01782771848863,159.30000031739473,0.0,0.0,12.415770754218102,51.48,15.716752448389608,15.004827842917493,159.30000031739473,0.0,0.0,12.415770754218102,51.48,15.703752492063789,3,0.0968,8.0,21.0,0.2629,1,1,0.2371,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.49999999999999994,-0.8660254037844387,1.0,0.0
BNK,UTVR,2024-05-01,2024,5,7,559.0,0.45,224,3910.0,3.15,313,1243,0.1802,0.2518,1,1394,1,1394.0,0,6,2793.83,2580.67,5374.5,12.666666666666666,6.333333333333333,6.333333333333333,6,7.333333333333333,3.6666666666666665,3.6666666666666665,9569.0,9409.0,18978.0,1,0.2,36,0.33380820069533407,0.05,15.280260518673927,147.10000105947256,0.0,0.0,11.55423082451346,49.32,15.585032004182057,15.280260518673927,147.10000105947256,0.0,0.0,11.55423082451346,49.32,15.585032004182057,3,0.0968,8.0,21.0,0.2629,0,1,0.2371,1,0.0024135157,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.998,2,0.49999999999999994,-0.8660254037844387,0.0,1.0
DMN,WP,2021-05-01,2021,5,7,756.0,0.33,297,5799.0,2.53,500,2290,0.1297,0.2183,0,2395,1,2395.0,0,4,4940.0,4874.0,9814.0,9.0,4.5,4.5,11,20.833333333333336,10.833333333333334,10.0,9161.210000000001,9286.0,18447.21,0,0.0,44,0.0,0.0,10.721476128985804,116.00000115483999,0.0,0.0,15.530071296598962,95.399994,11.476314836932767,10.714975958229394,116.00000115483999,0.0,0.0,15.530071296598962,95.399994,11.469814653037696,3,0.0968,10.0,19.0,0.2629,0,1,0.2371,0,0.0,0.0,0.0,0.00043668124,0.0,0.0,0.0,0.0,1.0,2,0.49999999999999994,-0.8660254037844387,0.0,1.0
HLMS,HLM,2021-05-01,2021,5,1,688.0,0.31,336,4691.0,2.08,434,2254,0.1491,0.1925,0,2264,1,2264.0,0,4,4672.0,4614.0,9286.0,8.0,4.0,4.0,15,23.30357142857143,10.428571428571429,12.875,9245.24,11305.33,20550.57,0,0.0,60,0.0,0.0,10.588959820808903,90.10000094026327,0.0,0.0,16.443731342832887,99.0,11.11644640596964,10.536959854505396,90.10000094026327,0.0,0.0,16.443731342832887,99.0,11.064446419797918,3,0.0968,10.0,19.0,0.2629,0,0,0.2371,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.49999999999999994,-0.8660254037844387,0.0,0.0
AHP,AH,2024-05-01,2024,5,1,777.0,0.82,289,3516.0,3.73,356,943,0.3065,0.3775,0,983,1,983.0,0,4,2032.0,2000.0,4032.0,3.0,1.5,1.5,13,22.857142857142858,12.0,10.857142857142858,8083.0,8358.0,16441.0,0,0.0,52,0.0,0.0,15.444980713628954,104.00000052154064,0.0,0.0,11.095771695497216,52.92,15.751633965840904,15.366981593511438,104.00000052154064,0.0,0.0,11.095771695497216,52.92,15.67363485085067,3,0.0968,8.0,21.0,0.2629,1,1,0.2371,1,0.021208908,0.0,0.0,0.0,0.021,0.0,0.0,0.0,0.979,2,0.49999999999999994,-0.8660254037844387,1.0,0.0
HN,OBD,2019-05-01,2019,5,11,198.0,0.2,74,3003.0,3.0,67,1001,0.0739,0.0669,14,998,1,998.0,0,8,4698.0,4631.75,9329.75,39.733333333333334,19.333333333333332,20.4,3,14.5,8.5,6.0,1989.0,998.0,2987.0,0,0.0,24,0.0,0.0,11.141473197488375,26.900000162422657,0.0,0.0,14.687818118721568,60.120003,12.387911417791921,11.050594222481532,27.100000247359276,0.0,0.0,14.221511026223501,58.679996,12.279021562427603,1,0.0323,8.0,22.0,0.2629,0,0,0.2371,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.49999999999999994,-0.8660254037844387,0.0,1.0
LLS,ALMB,2021-05-01,2021,5,18,131.0,0.23,48,2850.0,4.93,81,578,0.083,0.1401,8,779,1,779.0,0,10,5344.0,5775.0,11119.0,60.8,32.8,28.0,7,11.5,7.5,4.0,6391.0,4498.0,10889.0,2,0.25,70,2.0008056674402104,0.6666666666666666,10.75527667454494,110.00000047683716,0.0,0.0,15.90053859192838,103.32,11.177319658058947,10.784868445447696,102.10000109672546,0.0,0.0,16.548879320583037,103.67999,11.320083460500163,3,0.0968,10.0,19.0,0.2629,0,0,0.2371,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.49999999999999994,-0.8660254037844387,1.0,1.0
ASD,ASDL,2019-05-01,2019,5,7,13.0,1.63,2,120.0,15.0,2,8,0.25,0.25,1,0,12,0.0,1,21,9451.0,23665.75,33116.75,48.56730769230769,19.875,28.692307692307693,5,14.833333333333332,7.333333333333333,7.5,6956.0,6956.0,13912.0,2,0.14285714285714285,105,1.039008973514235,0.29166666666666663,11.212591426346892,28.900000423192978,0.0,0.0,13.535810962800056,59.039997,12.602981282177792,11.300938352461785,30.80000039935112,0.0,0.0,13.597569974519873,59.399998,12.544083515162109,1,0.0323,8.0,22.0,0.2629,0,1,0.2371,1,0.375,0.0,0.0,0.625,0.375,0.0,0.0,0.625,0.0,2,0.49999999999999994,-0.8660254037844387,0.0,1.0
GD,NWK,2019-05-01,2019,5,9,1358.0,0.9,589,5896.0,3.89,621,1515,0.3888,0.4099,13,1511,1,1511.0,0,12,14672.0,9882.0,24554.0,33.16666666666667,16.5,16.666666666666668,4,13.0,6.5,6.5,3001.0,3002.0,6003.0,0,0.0,48,0.0,0.0,11.511798664126346,42.60000055283308,0.0,0.0,13.834475989543623,61.920002,12.713344320174187,11.524798400619979,42.60000055283308,0.0,0.0,13.834475989543623,61.920002,12.726344061795102,1,0.0323,8.0,22.0,0.2629,1,1,0.2371,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.49999999999999994,-0.8660254037844387,0.0,0.0
NM,NML,2021-05-01,2021,5,1,633.0,0.33,266,4926.0,2.6,429,1897,0.1402,0.2261,37,2046,1,2046.0,0,8,5553.0,8402.0,13955.0,23.5,11.75,11.75,4,8.0,4.0,4.0,4039.0,3612.0,7651.0,0,0.0,32,0.0,0.0,11.27797564319385,94.50000093132257,0.0,0.0,14.035369754638722,98.64,11.41399710665467,11.31697589992195,94.50000093132257,0.0,0.0,14.035369754638722,98.64,11.452997433241977,3,0.0968,10.0,19.0,0.2629,0,1,0.2371,0,0.012124407,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.988,2,0.49999999999999994,-0.8660254037844387,0.0,1.0
BNK,DB,2024-05-01,2024,5,4,736.0,0.74,370,2335.0,2.35,406,995,0.3719,0.408,0,1164,1,1164.0,0,6,2793.83,2580.67,5374.5,12.666666666666666,6.333333333333333,6.333333333333333,10,30.0,15.0,15.0,5243.0,5448.0,10691.0,1,0.14285714285714285,60,0.33380820069533407,0.05,15.280260518673927,147.10000105947256,0.0,0.0,11.55423082451346,49.32,15.585032004182057,15.354725380097666,147.99999983608723,0.0,0.0,11.536708181183185,51.48,15.667426995051805,3,0.0968,8.0,21.0,0.2629,1,1,0.2371,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.49999999999999994,-0.8660254037844387,0.0,1.0
O,HT,2019-05-01,2019,5,19,603.0,0.52,227,3924.0,3.4,261,1153,0.1969,0.2264,3,1171,1,1171.0,0,10,4266.0,4438.0,8704.0,28.4,14.2,14.2,13,40.85714285714286,21.0,19.857142857142858,10139.0,12301.0,22440.0,0,0.0,130,0.0,0.0,11.844575115429457,48.400000385940075,0.0,0.0,12.784075094487077,56.88,12.87696753137855,11.778532473630802,52.90000058710575,0.0,0.0,12.715414851222949,56.16,12.686193805227997,1,0.0323,8.0,22.0,0.2629,0,1,0.2371,0,0.9410234,0.0,0.0,0.0,0.941,0.0,0.0,0.0,0.059,2,0.49999999999999994,-0.8660254037844387,1.0,0.0
RTST,RLB,2019-05-01,2019,5,2,142.0,2.84,32,175.0,3.5,20,50,0.64,0.4,0,17,1,17.0,0,9,40.0,54.0,94.0,27.4,5.4,22.0,6,6.0,3.0,3.0,3832.0,3837.0,7669.0,1,0.125,54,0.7213475204444817,0.25,11.519545762128727,45.400000274181366,0.0,0.0,13.480981903611331,62.279995,12.920822610778194,11.628408765280119,45.900000400841236,0.0,0.0,13.503241605856406,59.76,12.728812052357581,1,0.0323,8.0,22.0,0.2629,1,1,0.2371,1,0.08,0.0,0.0,0.16,0.08,0.0,0.0,0.16,0.76,2,0.49999999999999994,-0.8660254037844387,1.0,1.0
LEDN,KRG,2020-05-01,2020,5,135,0.0,0.0,0,780.0,43.33,18,18,0.0,1.0,0,0,12,0.0,1,25,13232.0,13991.0,27223.0,92.39102564102564,45.083333333333336,47.30769230769231,5,55.833333333333336,49.333333333333336,6.5,2521.0,2523.0,5044.0,1,0.058823529411764705,125,0.9102392266268373,0.3333333333333333,12.894784957651169,15.700000047683716,0.0,0.0,15.331917120764652,72.36,14.60432803951284,13.725757862931939,17.400000244379044,0.0,0.0,16.47345503143245,75.6,15.347666448162448,3,0.0968,10.0,19.0,0.2629,1,1,0.2371,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.49999999999999994,-0.8660254037844387,0.0,0.0
LLS,ZL,2021-05-01,2021,5,57,788.0,0.84,184,3847.0,4.09,250,941,0.1955,0.2657,27,1144,1,1144.0,0,10,5344.0,5775.0,11119.0,60.8,32.8,28.0,18,91.25,49.25,42.0,5022.0,9925.0,14947.0,1,0.0625,180,0.9102392266268373,0.3333333333333333,10.75527667454494,110.00000047683716,0.0,0.0,15.90053859192838,103.32,11.177319658058947,10.770228503532307,111.70000070333481,0.0,0.0,15.106066165071342,100.799995,11.069623679243108,3,0.0968,10.0,19.0,0.2629,1,1,0.2371,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.49999999999999994,-0.8660254037844387,1.0,1.0
NM,AH,2021-05-01,2021,5,19,702.0,0.22,305,15357.0,4.82,623,3183,0.0958,0.1957,54,3237,1,3237.0,0,8,5553.0,8402.0,13955.0,23.5,11.75,11.75,12,23.057142857142857,12.2,10.857142857142858,8743.0,8652.0,17395.0,0,0.0,96,0.0,0.0,11.27797564319385,94.50000093132257,0.0,0.0,14.035369754638722,98.64,11.41399710665467,11.058244973421097,110.00000140070915,0.0,0.0,14.270100272631133,96.479996,11.306699299684135,3,0.0968,10.0,19.0,0.2629,0,0,0.2371,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.49999999999999994,-0.8660254037844387,1.0,1.0
HN,HNK,2019-05-01,2019,5,1,899.0,0.78,217,5093.0,4.4,336,1158,0.1874,0.2902,18,1224,1,1224.0,0,8,4698.0,4631.75,9329.75,39.733333333333334,19.333333333333332,20.4,4,10.0,5.0,5.0,2514.0,3620.0,6134.0,0,0.0,32,0.0,0.0,11.141473197488375,26.900000162422657,0.0,0.0,14.687818118721568,60.120003,12.387911417791921,11.141473197488375,26.900000162422657,0.0,0.0,14.687818118721568,60.120003,12.387911417791921,1,0.0323,8.0,22.0,0.2629,1,1,0.2371,1,0.97409326,0.0,0.0,0.00086355786,0.974,0.0,0.0,0.001,0.025,2,0.49999999999999994,-0.8660254037844387,0.0,1.0
ASD,ASB,2019-05-01,2019,5,10,19.0,0.25,9,258.0,3.44,15,75,0.12,0.2,4,122,1,122.0,0,21,9451.0,23665.75,33116.75,48.56730769230769,19.875,28.692307692307693,16,30.11111111111111,19.0,11.11111111111111,7997.0,7766.0,15763.0,4,0.21052631578947367,336,1.918026655058259,0.4986111111111111,11.212591426346892,28.900000423192978,0.0,0.0,13.535810962800056,59.039997,12.602981282177792,11.385478777590619,38.60000041872263,0.0,0.0,14.303904799363947,59.039997,12.789511115320268,1,0.0323,8.0,22.0,0.2629,0,0,0.2371,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.49999999999999994,-0.8660254037844387,0.0,1.0
