source,target,YearMonth,year,month,distance,total_departure_delay_minutes,avg_departure_delay_minutes,count_delayed_departure_services,total_delay_minutes,avg_delay_minutes,count_delayed_services,count_delayed_services_3min,total_services,monthly_true_total_services,monthly_pure_delay_count,monthly_cancellation_count,ratio_departure_delayed,ratio_arrival_delayed,ratio_arrival_delayed_3min,count_platform_changes,last_active_volume,months_since_last_service,decayed_edge_weight,is_new_or_stale_route,src_degree,src_w_deg_inbound,src_w_deg_outbound,src_w_deg_total,src_avg_distance_total,src_avg_distance_in,src_avg_distance_out,tgt_degree,tgt_avg_distance_total,tgt_avg_distance_in,tgt_avg_distance_out,tgt_w_deg_inbound,tgt_w_deg_outbound,tgt_w_deg_total,common_neighbors,jaccard_coefficient,preferential_attachment,adamic_adar_index,resource_allocation_index,src_avg_temperature_2m,src_avg_rain,src_avg_snowfall,src_avg_snow_depth,src_avg_wind_speed_10m,src_avg_wind_gusts_10m,src_avg_soil_temperature,tgt_avg_temperature_2m,tgt_avg_rain,tgt_avg_snowfall,tgt_avg_snow_depth,tgt_avg_wind_speed_10m,tgt_avg_wind_gusts_10m,tgt_avg_soil_temperature,total_holidays,holiday_density_ratio,weekend_days,working_days,global_median,target_binary,target_absolute,target_threshold_month_relative,target_relative,target_schedule_adherence,target_regulatory_punctuality,raw_intercity,raw_intercity_direct,raw_international,raw_exceptions,ratio_intercity,ratio_intercity_direct,ratio_international,ratio_operational_exceptions,ratio_sprinter,season_ordinal,month_sin,month_cos,simultaneous_pred,simultaneous_null
HLO,CAS,2019-06-01,2019,6,7,702.0,0.34,159,4092.0,1.95,217,140,2094,2094.0,101.0,116.0,0.0759,0.1036,0.0669,0,2487,1,2487.0,0,4,4989.0,4565.0,9554.0,12.0,6.0,6.0,10,20.0,10.0,10.0,6473.0,5925.0,12398.0,1,0.16666666666666666,40,0.9102392266268373,0.3333333333333333,16.837333774566652,88.20000030845404,0.0,0.0,15.708018164005544,95.76,17.61983392371072,16.907916674349043,92.60000102967024,0.0,0.0,15.520882320693797,95.03999,17.709305543369716,2,0.0667,10.0,19.0,0.263,0,0,0.2447,0,0.1036,0.0669,0.4756447,0.0,0.0,0.0,0.476,0.0,0.0,0.0,0.524,3,1.2246467991473532e-16,-1.0,0.20592017471790314,0.23392780125141144
YPB,VB,2020-06-01,2020,6,4,1106.0,0.75,628,18302.0,12.35,647,361,1482,1482.0,326.0,321.0,0.4238,0.4366,0.2436,3,1820,1,1820.0,0,4,3620.0,3641.0,7261.0,9.0,4.5,4.5,3,7.5,3.5,4.0,3620.0,1800.0,5420.0,0,0.0,12,0.0,0.0,16.8729996893141,79.40000031888485,0.0,0.0,14.095116514712572,70.56,17.766055115063985,16.760749931467902,85.00000048428774,0.0,0.0,15.459958305044307,76.32,17.804222003618875,1,0.0333,8.0,21.0,0.263,1,1,0.2447,1,0.4366,0.2436,0.0006747638,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.999,3,1.2246467991473532e-16,-1.0,0.263498455286026,0.17128577828407288
ZBM,GDM,2022-06-01,2022,6,9,1114.0,1.0,524,3059.0,2.75,302,117,1114,1114.0,238.0,64.0,0.4704,0.2711,0.105,0,1159,1,1159.0,0,3,2624.0,1159.0,3783.0,20.0,11.0,9.0,6,18.0,9.0,9.0,4967.0,4958.0,9925.0,0,0.0,18,0.0,0.0,17.228013664484024,138.5999995097518,0.0,0.0,12.32982473505868,63.0,17.900374726454416,16.995528294642767,115.90000079572201,0.0,0.0,12.719945710566309,62.279995,17.74226453701655,2,0.0667,8.0,21.0,0.263,1,1,0.2447,1,0.2711,0.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,0.21089263260364532,0.2838270366191864
VL,BR,2019-06-01,2019,6,2,1058.0,1.07,294,1890.0,1.92,62,62,986,986.0,0.0,62.0,0.2982,0.0629,0.0629,20,1093,1,1093.0,0,1,0.0,1093.0,1093.0,2.0,0.0,2.0,3,16.0,6.0,10.0,2182.0,1094.0,3276.0,0,0.0,3,0.0,0.0,19.746193822224935,42.40000003576279,0.0,0.0,11.992122799985939,78.84,20.24758259455363,19.759194072087606,42.40000003576279,0.0,0.0,11.992122799985939,78.84,20.260582949055564,2,0.0667,10.0,19.0,0.263,0,0,0.2447,0,0.0629,0.0629,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1.2246467991473532e-16,-1.0,0.07834012806415558,0.22398826479911804
ZDK,PMW,2022-06-01,2022,6,10,883.0,0.76,332,5470.0,4.72,388,185,1159,1159.0,254.0,134.0,0.2865,0.3348,0.1596,0,1207,1,1207.0,0,4,2408.0,2397.0,4805.0,13.0,6.5,6.5,4,11.0,5.5,5.5,2408.0,2408.0,4816.0,0,0.0,16,0.0,0.0,16.07630556424459,114.10000051558018,0.0,0.0,12.819707633223798,54.0,17.041652671496074,16.2797497385078,104.000000461936,0.0,0.0,14.857262088027266,60.479996,17.220930319362218,2,0.0667,8.0,21.0,0.263,1,1,0.2447,1,0.3348,0.1596,0.04314064,0.0,0.0,0.0,0.043,0.0,0.0,0.0,0.957,3,1.2246467991473532e-16,-1.0,0.2519485354423523,0.19249825179576874
RH,VP,2022-06-01,2022,6,4,322.0,0.33,126,2489.0,2.52,178,89,986,986.0,115.0,63.0,0.1278,0.1805,0.0903,2,1019,1,1019.0,0,4,2044.0,2042.0,4086.0,10.0,5.0,5.0,4,7.0,3.5,3.5,2042.0,2042.0,4084.0,0,0.0,16,0.0,0.0,17.160444864961836,99.1999991685152,0.0,0.0,11.832126153757175,57.6,17.636694884300233,17.15115312072966,111.10000062733889,0.0,0.0,12.046116947548256,57.239998,17.679278251859877,2,0.0667,8.0,21.0,0.263,0,0,0.2447,0,0.1805,0.0903,0.02535497,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.975,3,1.2246467991473532e-16,-1.0,0.1623605489730835,0.34198954701423645
PMW,ZDK,2022-06-01,2022,6,10,578.0,0.49,246,5674.0,4.85,381,165,1169,1169.0,242.0,139.0,0.2104,0.3259,0.1411,0,1201,1,1201.0,0,4,2408.0,2408.0,4816.0,11.0,5.5,5.5,4,13.0,6.5,6.5,2408.0,2397.0,4805.0,0,0.0,16,0.0,0.0,16.2797497385078,104.000000461936,0.0,0.0,14.857262088027266,60.479996,17.220930319362218,16.07630556424459,114.10000051558018,0.0,0.0,12.819707633223798,54.0,17.041652671496074,2,0.0667,8.0,21.0,0.263,1,1,0.2447,1,0.3259,0.1411,0.02566296,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.974,3,1.2246467991473532e-16,-1.0,0.2767384648323059,0.15200631320476532
SPTN,DRH,2020-06-01,2020,6,1,365.0,0.35,171,1546.0,1.48,213,60,1046,1046.0,175.0,38.0,0.1635,0.2036,0.0574,5,1191,1,1191.0,0,4,2444.0,2445.0,4889.0,3.0,1.5,1.5,4,6.0,3.0,3.0,2446.0,2445.0,4891.0,0,0.0,16,0.0,0.0,16.640764129161834,75.90000084042549,0.0,0.0,15.5847245203952,73.799995,17.524653126133813,16.64726437330246,75.90000084042549,0.0,0.0,15.5847245203952,73.799995,17.53115337027444,1,0.0333,8.0,21.0,0.263,0,1,0.2447,0,0.2036,0.0574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,0.16655173897743225,0.39291059970855713
EKZ,BKF,2020-06-01,2020,6,3,105.0,0.08,35,6660.0,5.3,168,168,1257,1257.0,0.0,168.0,0.0278,0.1337,0.1337,26,2043,1,2043.0,0,1,0.0,2043.0,2043.0,3.0,0.0,3.0,3,3.0,2.0,1.0,3973.0,2043.0,6016.0,0,0.0,3,0.0,0.0,17.03897188504537,59.90000034868717,0.0,0.0,17.486198597649732,76.67999,18.271332873238457,17.05197198788325,59.90000034868717,0.0,0.0,17.486198597649732,76.67999,18.284333080715605,1,0.0333,8.0,21.0,0.263,0,0,0.2447,0,0.1337,0.1337,0.9769292,0.0,0.0,0.0,0.977,0.0,0.0,0.0,0.023,3,1.2246467991473532e-16,-1.0,0.0921449288725853,0.12350773811340332
GVMW,GV,2020-06-01,2020,6,1,1247.0,0.72,597,3070.0,1.77,535,128,1734,1734.0,478.0,57.0,0.3443,0.3085,0.0738,6,1928,1,1928.0,0,4,3831.0,3828.0,7659.0,3.0,1.5,1.5,17,40.57142857142857,23.0,17.571428571428573,11055.5,8135.0,19190.5,0,0.0,68,0.0,0.0,16.77374997801251,85.00000048428774,0.0,0.0,15.459958305044307,76.32,17.81722220844693,16.734750419855118,85.00000048428774,0.0,0.0,15.459958305044307,76.32,17.77822265095181,1,0.0333,8.0,21.0,0.263,1,1,0.2447,1,0.3085,0.0738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,0.16121676564216614,0.1377040594816208
GW,AKM,2019-06-01,2019,6,5,511.0,0.61,142,1724.0,2.05,126,58,842,842.0,91.0,35.0,0.1686,0.1496,0.0689,0,948,1,948.0,0,3,1872.0,948.0,2820.0,14.0,9.0,5.0,4,16.0,8.0,8.0,1870.0,1872.0,3742.0,0,0.0,12,0.0,0.0,17.41448663738039,82.40000031143427,0.0,0.0,14.630232704679171,87.84,17.867403377426996,17.559236401981778,87.89999997615814,0.0,0.0,14.735113783346282,89.64,18.19972264236874,2,0.0667,10.0,19.0,0.263,0,0,0.2447,0,0.1496,0.0689,0.12826604,0.0,0.0,0.0,0.128,0.0,0.0,0.0,0.872,3,1.2246467991473532e-16,-1.0,0.12521818280220032,0.29826998710632324
KRG,KBD,2020-06-01,2020,6,7,573.0,0.5,313,4190.0,3.65,202,140,1149,1149.0,80.0,122.0,0.2724,0.1758,0.1218,6,1257,1,1257.0,0,4,2537.0,2537.0,5074.0,13.0,6.5,6.5,4,10.0,5.0,5.0,2536.0,2537.0,5073.0,0,0.0,16,0.0,0.0,17.030583107471465,91.80000032484531,0.0,0.0,15.274205023298661,77.03999,18.273152542114257,17.357902689774832,85.20000071823597,0.0,0.0,14.486614180149303,74.159996,18.528666475084094,1,0.0333,8.0,21.0,0.263,0,0,0.2447,0,0.1758,0.1218,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1.2246467991473532e-16,-1.0,0.1862998604774475,0.22884199023246765
HVS,NDB,2019-06-01,2019,6,6,432.0,0.4,165,1298.0,1.19,205,66,1089,1089.0,186.0,19.0,0.1515,0.1882,0.0606,16,1211,1,1211.0,0,16,10914.0,9368.0,20282.0,27.88888888888889,12.0,15.88888888888889,8,19.0,9.5,9.5,6641.0,6636.0,13277.0,0,0.0,128,0.0,0.0,17.941305428081087,122.80000066012144,0.0,0.0,13.155058264566792,92.88,18.39866651031706,17.93943095472124,133.60000003129244,0.0,0.0,13.658285109202067,96.12,18.37950047387017,2,0.0667,10.0,19.0,0.263,0,0,0.2447,0,0.1882,0.0606,0.13039486,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.87,3,1.2246467991473532e-16,-1.0,0.1804395318031311,0.5538671612739563
AMRN,HWD,2020-06-01,2020,6,6,1506.0,0.69,464,6504.0,2.98,389,247,2185,2185.0,202.0,187.0,0.2124,0.178,0.113,0,2446,1,2446.0,0,4,4962.0,4934.0,9896.0,7.0,3.5,3.5,6,17.333333333333332,8.666666666666666,8.666666666666666,4987.0,4883.0,9870.0,0,0.0,24,0.0,0.0,16.41095831659105,62.300000570714474,0.0,0.0,16.475365979803932,76.67999,17.385194302929772,16.655124950408936,61.300000578165054,0.0,0.0,14.599435344752338,71.28,17.48797207540936,1,0.0333,8.0,21.0,0.263,0,0,0.2447,0,0.178,0.113,0.58032036,0.0,0.0,0.0004576659,0.58,0.0,0.0,0.0,0.42,3,1.2246467991473532e-16,-1.0,0.3107108771800995,0.23659077286720276
WC,RVS,2019-06-01,2019,6,7,809.0,0.8,267,3392.0,3.36,247,134,1011,1011.0,154.0,93.0,0.2641,0.2443,0.1325,0,1070,1,1070.0,0,4,2129.0,2883.0,5012.0,11.0,5.5,5.5,4,15.0,7.5,7.5,2130.0,2130.0,4260.0,0,0.0,16,0.0,0.0,18.825583081775243,74.50000014901161,0.0,0.0,12.600200922911366,86.76,19.07419422070185,18.82269489367803,95.30000051856041,0.0,0.0,12.995046978195509,84.6,19.250403311517502,2,0.0667,10.0,19.0,0.263,0,1,0.2447,0,0.2443,0.1325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,0.5090381503105164,0.344930499792099
BLL,SPTZ,2022-06-01,2022,6,2,900.0,0.78,343,4782.0,4.12,831,187,1161,1161.0,733.0,98.0,0.2954,0.7158,0.1611,0,1204,1,1204.0,0,4,2443.0,2441.0,4884.0,5.0,2.5,2.5,4,4.0,2.0,2.0,2443.0,2443.0,4886.0,0,0.0,16,0.0,0.0,16.03262499438392,101.70000041276217,0.0,0.0,13.849928742274642,58.32,16.865402686595917,16.0196253935496,101.70000041276217,0.0,0.0,13.849928742274642,58.32,16.852403308285606,2,0.0667,8.0,21.0,0.263,1,1,0.2447,1,0.7158,0.1611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,0.2534583508968353,0.22690467536449432
CAS,BV,2022-06-01,2022,6,10,103.0,0.41,54,593.0,2.35,23,15,252,252.0,13.0,10.0,0.2143,0.0913,0.0595,0,268,1,268.0,0,10,7117.0,6636.0,13753.0,20.0,10.0,10.0,7,13.75,7.75,6.0,2965.0,2744.0,5709.0,0,0.0,70,0.0,0.0,15.83145835796992,111.49999991804361,0.0,0.0,14.44425664320588,60.479996,16.820624997880724,15.923888885974884,109.1000010073185,0.0,0.0,14.224874489299125,59.039997,16.861666663487753,2,0.0667,8.0,21.0,0.263,0,0,0.2447,0,0.0913,0.0595,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1.2246467991473532e-16,-1.0,0.16704770922660828,0.2678058445453644
ASB,SHL,2022-06-01,2022,6,17,11.0,0.35,9,128.0,4.13,11,4,31,31.0,7.0,4.0,0.2903,0.3548,0.129,0,16,1,16.0,0,14,9628.17,9554.0,19182.17,19.714285714285715,9.857142857142858,9.857142857142858,15,46.60714285714286,23.75,22.857142857142858,21051.54,17268.17,38319.71,2,0.15384615384615385,210,0.9605402309330919,0.25,16.248930958244536,97.69999991357327,0.0,0.0,13.19907662206226,56.88,17.244417060746088,16.205167092879613,102.90000066161156,0.0,0.0,12.583261584035224,56.519997,17.158847659164003,2,0.0667,8.0,21.0,0.263,1,1,0.2447,1,0.3548,0.129,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1.2246467991473532e-16,-1.0,0.8926623463630676,0.16713249683380127
ZDK,ZD,2022-06-01,2022,6,3,767.0,0.66,372,5511.0,4.71,276,158,1169,1169.0,137.0,139.0,0.3182,0.2361,0.1352,0,1190,1,1190.0,0,4,2408.0,2397.0,4805.0,13.0,6.5,6.5,8,14.0,7.0,7.0,10297.0,10274.0,20571.0,0,0.0,32,0.0,0.0,16.07630556424459,114.10000051558018,0.0,0.0,12.819707633223798,54.0,17.041652671496074,16.171583338578543,106.200000166893,0.0,0.0,12.567746569795741,55.44,17.202694331275094,2,0.0667,8.0,21.0,0.263,0,1,0.2447,0,0.2361,0.1352,0.02566296,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.974,3,1.2246467991473532e-16,-1.0,0.3064103126525879,0.15414875745773315
RH,DR,2022-06-01,2022,6,6,157.0,0.16,61,1960.0,1.99,112,63,986,986.0,54.0,58.0,0.0619,0.1136,0.0639,0,1023,1,1023.0,0,4,2044.0,2042.0,4086.0,10.0,5.0,5.0,8,20.5,10.25,10.25,4466.0,4410.0,8876.0,0,0.0,32,0.0,0.0,17.160444864961836,99.1999991685152,0.0,0.0,11.832126153757175,57.6,17.636694884300233,17.089222535159852,103.20000013709068,0.0,0.0,12.097453169690239,58.679996,17.66845872402191,2,0.0667,8.0,21.0,0.263,0,0,0.2447,0,0.1136,0.0639,0.027383367,0.0,0.0,0.0010141988,0.027,0.0,0.0,0.001,0.972,3,1.2246467991473532e-16,-1.0,0.20686158537864685,0.28171613812446594
BTL,BET,2022-06-01,2022,6,10,1494.0,0.68,643,5501.0,2.5,661,219,2201,2201.0,526.0,135.0,0.2921,0.3003,0.0995,15,2322,1,2322.0,0,8,5634.0,5494.0,11128.0,21.8,12.8,9.0,4,19.0,9.5,9.5,5490.0,5490.0,10980.0,0,0.0,32,0.0,0.0,17.59402779340744,111.50000115483999,0.0,0.0,11.764176522526476,57.239998,18.489513903194002,17.634555773602592,104.69999998062849,0.0,0.0,11.601793696814113,59.399998,18.41413913567861,2,0.0667,8.0,21.0,0.263,1,1,0.2447,1,0.3003,0.0995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,0.28799113631248474,0.20836760103702545
STD,RM,2019-06-01,2019,6,25,661.0,0.37,360,5017.0,2.81,294,173,1783,1783.0,135.0,159.0,0.2019,0.1649,0.097,33,1950,1,1950.0,0,5,3901.0,1950.0,5851.0,43.66666666666667,21.666666666666668,22.0,4,49.0,24.5,24.5,3895.0,3903.0,7798.0,0,0.0,20,0.0,0.0,19.41258353922102,62.600000374019146,0.0,0.0,10.873039878076977,79.92,19.619666990968916,19.651819684770373,57.80000010877848,0.0,0.0,11.428654250419802,77.03999,19.963278118769328,2,0.0667,10.0,19.0,0.263,0,0,0.2447,0,0.1649,0.097,0.98766124,0.0,0.0,0.012338755,0.988,0.0,0.0,0.012,0.0,3,1.2246467991473532e-16,-1.0,0.23441818356513977,0.172138050198555
RTD,RTST,2019-06-01,2019,6,5,19.0,2.11,1,0.0,0.0,0,0,9,9.0,0.0,0.0,0.1111,0.0,0.0,1,8,1,8.0,0,17,13566.67,17431.0,30997.67,47.371428571428574,27.571428571428573,19.8,8,7.733333333333334,5.4,2.3333333333333335,137.0,144.0,281.0,2,0.14285714285714285,136,1.1556420023477334,0.35,17.5907642059856,120.79999987781048,0.0,0.0,13.622592208120558,87.12,18.434375382794276,17.603763560454052,120.79999987781048,0.0,0.0,13.622592208120558,87.12,18.447374533282385,2,0.0667,10.0,19.0,0.263,0,0,0.2447,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3,1.2246467991473532e-16,-1.0,0.10902001708745956,0.4116971492767334
EST,AH,2020-06-01,2020,6,11,0.0,0.0,0,480.0,60.0,8,8,8,8.0,0.0,8.0,0.0,1.0,1.0,0,20,1,20.0,0,7,4130.0,4016.0,8146.0,14.25,7.25,7.0,15,35.32142857142857,18.571428571428573,16.75,8816.0,8844.0,17660.0,2,0.2,105,2.0640299754485754,0.7,17.67994422978825,72.3999998793006,0.0,0.0,12.254680312010978,63.36,17.956263681252796,17.58190320995119,76.7000007852912,0.0,0.0,12.647255641718706,62.639996,18.125236536396873,1,0.0333,8.0,21.0,0.263,1,1,0.2447,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1.2246467991473532e-16,-1.0,0.9315709471702576,0.29151836037635803
AMRN,AMR,2020-06-01,2020,6,1,842.0,0.38,427,6614.0,2.99,564,235,2214,2214.0,371.0,193.0,0.1929,0.2547,0.1061,0,2488,1,2488.0,0,4,4962.0,4934.0,9896.0,7.0,3.5,3.5,6,12.0,6.0,6.0,4867.0,5890.0,10757.0,0,0.0,24,0.0,0.0,16.41095831659105,62.300000570714474,0.0,0.0,16.475365979803932,76.67999,17.385194302929772,16.41095831659105,62.300000570714474,0.0,0.0,16.475365979803932,76.67999,17.385194302929772,1,0.0333,8.0,21.0,0.263,0,1,0.2447,1,0.2547,0.1061,0.5781391,0.0,0.0,0.0,0.578,0.0,0.0,0.0,0.422,3,1.2246467991473532e-16,-1.0,0.29762667417526245,0.12622535228729248
BLL,HLM,2022-06-01,2022,6,3,320.0,0.28,136,3288.0,2.91,225,103,1128,1128.0,134.0,91.0,0.1206,0.1995,0.0913,1,1237,1,1237.0,0,4,2443.0,2441.0,4884.0,5.0,2.5,2.5,16,23.317460317460316,10.428571428571429,12.88888888888889,9555.5,11970.04,21525.54,0,0.0,64,0.0,0.0,16.03262499438392,101.70000041276217,0.0,0.0,13.849928742274642,58.32,16.865402686595917,16.000125171078576,101.70000041276217,0.0,0.0,13.849928742274642,58.32,16.832902974552578,2,0.0667,8.0,21.0,0.263,0,0,0.2447,0,0.1995,0.0913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,0.1848302036523819,0.2848574221134186
DVC,HON,2021-06-01,2021,6,15,1093.0,1.18,387,1965.0,2.13,276,95,923,923.0,232.0,44.0,0.4193,0.299,0.1029,1,953,1,953.0,0,4,1955.0,1831.0,3786.0,19.0,9.5,9.5,4,22.0,11.0,11.0,1955.0,1955.0,3910.0,0,0.0,16,0.0,0.0,18.258985645241207,129.80000007897615,0.0,0.0,10.471668074114454,49.32,18.70079109536277,18.5306532157792,89.30000003427267,0.0,0.0,10.071549669073688,56.16,19.256208754910364,0,0.0,8.0,22.0,0.263,1,1,0.2447,1,0.299,0.1029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,0.19232551753520966,0.19318288564682007
DLD,AMF,2021-06-01,2021,6,9,489.0,0.48,198,812.0,0.8,136,44,1011,1011.0,123.0,13.0,0.1958,0.1345,0.0435,1,1146,1,1146.0,0,6,4606.0,4591.0,9197.0,12.0,6.0,6.0,15,46.10714285714286,23.857142857142858,22.25,12196.0,12552.0,24748.0,0,0.0,90,0.0,0.0,18.002277603414324,67.50000072270632,0.0,0.0,10.76322052768535,51.839996,18.93234694533878,18.041277159584894,67.50000072270632,0.0,0.0,10.76322052768535,51.839996,18.97134650150935,0,0.0,8.0,22.0,0.263,0,0,0.2447,0,0.1345,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,0.19783243536949158,0.2538767457008362
ALM,ALMP,2021-06-01,2021,6,2,682.0,0.31,212,1952.0,0.88,199,79,2214,2214.0,166.0,33.0,0.0958,0.0899,0.0357,45,2309,1,2309.0,0,12,8860.0,9839.0,18699.0,29.0,14.5,14.5,4,6.0,3.0,3.0,4721.0,4720.0,9441.0,1,0.14285714285714285,48,0.7213475204444817,0.25,17.548152526219685,82.50000072270632,0.0,0.0,12.706190027130974,53.28,18.792110872268676,17.774166651566823,85.30000029504299,0.0,0.0,12.937671249111494,56.16,18.736527775393593,0,0.0,8.0,22.0,0.263,0,0,0.2447,0,0.0899,0.0357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,0.14819301664829254,0.19646944105625153
APD,APDO,2023-06-01,2023,6,3,650.0,0.72,188,1591.0,1.76,43,42,905,905.0,1.0,42.0,0.2077,0.0475,0.0464,8,909,1,909.0,0,5,2990.0,3546.0,6536.0,49.33333333333333,29.0,20.333333333333332,3,12.0,5.0,7.0,1808.0,909.0,2717.0,0,0.0,15,0.0,0.0,19.579569775528377,48.8000006750226,0.0,0.0,13.285862092839347,48.239998,21.385333772500356,19.63156982395384,48.8000006750226,0.0,0.0,13.285862092839347,48.239998,21.437333810329438,0,0.0,8.0,22.0,0.263,0,0,0.2447,0,0.0475,0.0464,0.0011049723,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.999,3,1.2246467991473532e-16,-1.0,0.09382929652929306,0.26386523246765137
HT,VG,2021-06-01,2021,6,4,224.0,0.21,86,1380.0,1.27,42,42,1084,1084.0,0.0,42.0,0.0793,0.0387,0.0387,23,1208,1,1208.0,0,14,11466.0,13753.0,25219.0,44.57142857142857,24.714285714285715,19.857142857142858,3,14.0,6.0,8.0,2404.0,1208.0,3612.0,1,0.1,42,0.5581106265512472,0.16666666666666666,18.519569260544248,102.00000054389238,0.0,0.0,10.999086098000408,50.039997,19.109499707486894,18.655513647529816,107.39999997615814,0.0,0.0,10.994145452810658,52.199997,19.65016641219457,0,0.0,8.0,22.0,0.263,0,0,0.2447,0,0.0387,0.0387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,0.15875856578350067,0.18966586887836456
AMFS,AVAT,2023-06-01,2023,6,3,786.0,0.74,222,2116.0,1.98,249,94,1067,1067.0,214.0,35.0,0.2081,0.2334,0.0881,22,1165,1,1165.0,0,4,4394.0,4448.0,8842.0,6.0,3.0,3.0,4,8.0,4.0,4.0,2313.0,3331.0,5644.0,0,0.0,16,0.0,0.0,19.440610820717282,29.499999836087227,0.0,0.0,13.293016984727647,54.0,20.87436080376307,19.453611069255405,29.499999836087227,0.0,0.0,13.293016984727647,54.0,20.887361125151315,0,0.0,8.0,22.0,0.263,0,1,0.2447,0,0.2334,0.0881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,0.4457497000694275,0.2924644947052002
KBD,KRG,2021-06-01,2021,6,7,574.0,0.49,197,6075.0,5.18,311,206,1173,1173.0,134.0,177.0,0.1679,0.2651,0.1756,0,1317,1,1317.0,0,4,2650.0,2646.0,5296.0,10.0,5.0,5.0,4,13.0,6.5,6.5,2646.0,2651.0,5297.0,0,0.0,16,0.0,0.0,18.029569318559435,99.50000066310167,0.0,0.0,12.258483753932847,62.279995,19.05741639137268,17.54780530664656,94.70000020414591,0.0,0.0,12.835356393953164,64.439995,18.487180301878187,0,0.0,8.0,22.0,0.263,1,1,0.2447,1,0.2651,0.1756,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1.2246467991473532e-16,-1.0,0.24304898083209991,0.10414664447307587
BKG,HKS,2023-06-01,2023,6,4,150.0,0.12,72,7893.0,6.18,275,242,1277,1277.0,35.0,240.0,0.0564,0.2153,0.1895,25,1446,1,1446.0,0,4,2815.0,2816.0,5631.0,5.0,2.5,2.5,4,13.0,6.5,6.5,2816.0,2816.0,5632.0,0,0.0,16,0.0,0.0,18.50470808479521,13.700000151991844,0.0,0.0,17.74164174331559,64.079994,20.54297191699346,18.51120807064904,13.700000151991844,0.0,0.0,17.74164174331559,64.079994,20.549471995565625,0,0.0,8.0,22.0,0.263,0,1,0.2447,0,0.2153,0.1895,0.9827721,0.0,0.0,0.0,0.983,0.0,0.0,0.0,0.017,3,1.2246467991473532e-16,-1.0,0.3461015224456787,0.34683820605278015
GV,LEDN,2024-06-01,2024,6,16,78.0,0.57,25,475.0,3.44,26,14,138,138.0,16.0,10.0,0.1812,0.1884,0.1014,9,336,1,336.0,0,10,11836.0,9320.0,21156.0,15.083333333333334,8.333333333333334,6.75,18,35.33333333333333,18.444444444444443,16.88888888888889,14095.0,14285.0,28380.0,2,0.14285714285714285,180,1.3426824550040934,0.45,15.032528218958113,74.80000012367964,0.0,0.0,15.353370559008585,81.72,16.220653251806894,15.02097226911121,76.20000029355288,0.0,0.0,15.2247891879744,78.479996,16.18375018835068,0,0.0,10.0,20.0,0.263,0,0,0.2447,0,0.1884,0.1014,0.9927536,0.0,0.0,0.007246377,0.993,0.0,0.0,0.007,0.0,3,1.2246467991473532e-16,-1.0,0.18129825592041016,0.32558557391166687
