source,target,YearMonth,year,month,distance,total_departure_delay_minutes,avg_departure_delay_minutes,count_delayed_departure_services,total_delay_minutes,avg_delay_minutes,count_delayed_services,count_delayed_services_3min,total_services,monthly_true_total_services,monthly_pure_delay_count,monthly_cancellation_count,ratio_departure_delayed,ratio_arrival_delayed,ratio_arrival_delayed_3min,count_platform_changes,last_active_volume,months_since_last_service,decayed_edge_weight,is_new_or_stale_route,src_degree,src_w_deg_inbound,src_w_deg_outbound,src_w_deg_total,src_avg_distance_total,src_avg_distance_in,src_avg_distance_out,tgt_degree,tgt_avg_distance_total,tgt_avg_distance_in,tgt_avg_distance_out,tgt_w_deg_inbound,tgt_w_deg_outbound,tgt_w_deg_total,common_neighbors,jaccard_coefficient,preferential_attachment,adamic_adar_index,resource_allocation_index,src_avg_temperature_2m,src_avg_rain,src_avg_snowfall,src_avg_snow_depth,src_avg_wind_speed_10m,src_avg_wind_gusts_10m,src_avg_soil_temperature,tgt_avg_temperature_2m,tgt_avg_rain,tgt_avg_snowfall,tgt_avg_snow_depth,tgt_avg_wind_speed_10m,tgt_avg_wind_gusts_10m,tgt_avg_soil_temperature,total_holidays,holiday_density_ratio,weekend_days,working_days,global_median,target_binary,target_absolute,target_threshold_month_relative,target_relative,target_schedule_adherence,target_regulatory_punctuality,raw_intercity,raw_intercity_direct,raw_international,raw_exceptions,ratio_intercity,ratio_intercity_direct,ratio_international,ratio_operational_exceptions,ratio_sprinter,season_ordinal,month_sin,month_cos,simultaneous_pred,simultaneous_null
HT,ZBM,2024-05-01,2024,5,13,791.0,0.69,261,1801.0,1.57,61,60,1150,1150.0,1.0,60.0,0.227,0.053,0.0522,10,1160,1,1160.0,0,14,11725.0,13199.0,24924.0,41.0,21.142857142857142,19.857142857142858,3,20.0,11.0,9.0,3470.0,1160.0,4630.0,1,0.1111111111111111,42,0.6213349345596119,0.2,15.330145223166353,159.00000093877316,0.0,0.0,11.137063982826406,49.32,15.648760816102387,15.340811580739995,141.6000008955598,0.0,0.0,11.142712471706252,48.239998,15.656201361328042,3,0.0968,8.0,21.0,0.263,0,0,0.23745,0,0.053,0.0522,0.0026086958,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.997,2,0.49999999999999994,-0.8660254037844387,0.35742318630218506,0.3755878806114197
GVC,VB,2020-05-01,2020,5,3,172.0,0.11,65,32250.0,19.69,558,558,1638,1638.0,0.0,558.0,0.0397,0.3407,0.3407,54,1800,1,1800.0,0,5,0.0,11210.0,11210.0,9.6,0.0,9.6,3,7.5,3.5,4.0,3621.0,1800.0,5421.0,0,0.0,15,0.0,0.0,12.872914196022096,16.200000196695328,0.0,0.0,15.559783028819227,75.96,14.278156122212769,12.905414188100446,16.200000196695328,0.0,0.0,15.559783028819227,75.96,14.310656084809253,3,0.0968,10.0,19.0,0.263,1,1,0.23745,1,0.3407,0.3407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.49999999999999994,-0.8660254037844387,0.1677951216697693,0.39570966362953186
GVC,VB,2022-05-01,2022,5,3,355.0,0.2,163,3570.0,1.99,105,105,1794,1794.0,0.0,105.0,0.0909,0.0585,0.0585,96,1866,1,1866.0,0,5,0.0,11147.0,11147.0,9.6,0.0,9.6,3,7.5,3.5,4.0,3755.0,1867.0,5622.0,0,0.0,15,0.0,0.0,13.321234080099291,57.300000965595245,0.0,0.0,14.454419529085518,68.4,14.521771701433325,13.353734116400442,57.300000965595245,0.0,0.0,14.454419529085518,68.4,14.554271637111581,1,0.0323,9.0,21.0,0.263,0,0,0.23745,0,0.0585,0.0585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.49999999999999994,-0.8660254037844387,0.0973663404583931,0.22448869049549103
HFD,SHL,2021-05-01,2021,5,5,3790.0,0.69,1457,12273.0,2.25,556,363,5459,5459.0,292.0,264.0,0.2669,0.1019,0.0665,50,5579,1,5579.0,0,6,4665.0,7917.5,12582.5,22.666666666666668,11.333333333333334,11.333333333333334,15,46.611111111111114,22.77777777777778,23.833333333333332,21081.33,17163.0,38244.33,1,0.09090909090909091,90,0.3898712452512801,0.07692307692307693,10.68823923859545,110.50000116229057,0.0,0.0,15.111573651432991,97.92,11.070094100890621,10.655960040387287,110.10000056773424,0.0,0.0,14.918737269857878,95.399994,11.304212759258927,3,0.0968,10.0,19.0,0.263,0,0,0.23745,0,0.1019,0.0665,0.013189229,0.0,0.0,0.01373878,0.013,0.0,0.0,0.014,0.973,2,0.49999999999999994,-0.8660254037844387,0.1379319727420807,0.1457691341638565
O,HT,2019-05-01,2019,5,19,603.0,0.52,227,3924.0,3.4,261,108,1153,1153.0,186.0,75.0,0.1969,0.2264,0.0937,3,1171,1,1171.0,0,10,4266.0,4438.0,8704.0,28.4,14.2,14.2,13,40.85714285714286,21.0,19.857142857142858,10139.0,12301.0,22440.0,0,0.0,130,0.0,0.0,11.844575115429457,48.400000385940075,0.0,0.0,12.784075094487077,56.88,12.87696753137855,11.778532473630802,52.90000058710575,0.0,0.0,12.715414851222949,56.16,12.686193805227997,1,0.0323,8.0,22.0,0.263,0,1,0.23745,0,0.2264,0.0937,0.9410234,0.0,0.0,0.0,0.941,0.0,0.0,0.0,0.059,2,0.49999999999999994,-0.8660254037844387,0.2508980929851532,0.16837961971759796
NM,O,2021-05-01,2021,5,24,211.0,0.2,79,3972.0,3.85,204,142,1031,1031.0,89.0,115.0,0.0766,0.1979,0.1377,30,1172,1,1172.0,0,8,5553.0,8402.0,13955.0,23.5,11.75,11.75,8,26.0,13.0,13.0,4650.0,4752.0,9402.0,0,0.0,64,0.0,0.0,11.27797564319385,94.50000093132257,0.0,0.0,14.035369754638722,98.64,11.41399710665467,11.244642310565517,90.50000093877316,0.0,0.0,14.898727648601096,97.2,11.522800865352794,3,0.0968,10.0,19.0,0.263,0,0,0.23745,0,0.1979,0.1377,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.49999999999999994,-0.8660254037844387,0.3346155881881714,0.12481611967086792
RTST,RTB,2019-05-01,2019,5,4,177.0,4.21,31,247.0,5.88,20,9,42,42.0,14.0,6.0,0.7381,0.4762,0.2143,7,17,1,17.0,0,9,40.0,54.0,94.0,27.4,5.4,22.0,8,13.5,6.75,6.75,8132.0,7096.0,15228.0,3,0.42857142857142855,72,1.5934995251821467,0.452020202020202,11.519545762128727,45.400000274181366,0.0,0.0,13.480981903611331,62.279995,12.920822610778194,11.47404587557239,45.400000274181366,0.0,0.0,13.480981903611331,62.279995,12.875322774533302,1,0.0323,8.0,22.0,0.263,1,1,0.23745,1,0.4762,0.2143,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,2,0.49999999999999994,-0.8660254037844387,0.13848350942134857,0.17532940208911896
ALM,ASDZ,2024-05-01,2024,5,29,973.0,0.82,273,4141.0,3.48,384,182,1190,1190.0,288.0,96.0,0.2294,0.3227,0.1529,11,1237,1,1237.0,0,16,7185.63,8315.0,15500.630000000001,27.38095238095238,12.666666666666666,14.714285714285714,12,21.333333333333332,10.666666666666666,10.666666666666666,13429.47,11364.43,24793.9,2,0.15384615384615385,192,0.872152004737665,0.20202020202020202,15.23315030144107,119.1000005081296,0.0,0.0,13.554066830424853,52.92,16.08261264139606,15.035970372538413,149.7000002413988,0.0,0.0,12.25506011364601,54.719997,15.737986497981574,3,0.0968,8.0,21.0,0.263,1,1,0.23745,1,0.3227,0.1529,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.49999999999999994,-0.8660254037844387,0.37845057249069214,0.41022250056266785
GVC,LAA,2020-05-01,2020,5,1,630.0,0.33,194,990.0,0.53,23,23,1882,1882.0,0.0,23.0,0.1031,0.0122,0.0122,173,2281,1,2281.0,0,5,0.0,11210.0,11210.0,9.6,0.0,9.6,10,79.75,42.0,37.75,9051.0,6604.0,15655.0,2,0.2,50,0.7863017644931014,0.1575757575757576,12.872914196022096,16.200000196695328,0.0,0.0,15.559783028819227,75.96,14.278156122212769,12.898913995873544,16.200000196695328,0.0,0.0,15.559783028819227,75.96,14.30415585284592,3,0.0968,10.0,19.0,0.263,0,0,0.23745,0,0.0122,0.0122,0.04516472,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.955,2,0.49999999999999994,-0.8660254037844387,0.16424307227134705,0.20193158090114594
GVC,LAA,2022-05-01,2022,5,1,580.0,0.3,239,7020.0,3.62,197,197,1937,1937.0,0.0,197.0,0.1234,0.1017,0.1017,150,2093,1,2093.0,0,5,0.0,11147.0,11147.0,9.6,0.0,9.6,7,11.333333333333332,5.0,6.333333333333333,9550.0,7328.0,16878.0,2,0.2857142857142857,35,0.9605402309330919,0.25,13.321234080099291,57.300000965595245,0.0,0.0,14.454419529085518,68.4,14.521771701433325,13.347233906868965,57.300000965595245,0.0,0.0,14.454419529085518,68.4,14.547771402584608,1,0.0323,9.0,21.0,0.263,0,0,0.23745,0,0.1017,0.1017,0.098606095,0.0,0.0,0.0,0.099,0.0,0.0,0.0,0.901,2,0.49999999999999994,-0.8660254037844387,0.08580900728702545,0.28201860189437866
